ncaa_id,first_name,last_name,portal_name,institution,conference,division,transfer_date,update_date,status,year,sport,team_id,player_id_64a,player_id_ncaa_stats,matched_name,match_score,match_method,confidence,position,class_year,player_csv_team_id
2109326086,JOSEFINA,LACALLE,Josefina Lacalle,Alabama A&M University,Southwestern Athletic Conf.,I,06/29/2026,06/29/2026,Active,2025-26,Softball,1295,139831,3227548,Josefina Lacalle,100.0,team+lastname,HIGH,1B,Fr,1295
2410422938,OLIVIA,HURST,Olivia Hurst,Eureka College,St. Louis Intercollegiate Athletic Conference,III,06/29/2026,06/29/2026,Active,2025-26,Softball,1822,148307,3255866,Olivia Hurst,100.0,team+lastname,HIGH,3B,Fr,1822
2503538338,JENNA,JUMP,Jenna Jump,Dominican University New York,Central Atlantic Collegiate Conference|Central Atlantic Collegiate Conference,II,06/29/2026,06/29/2026,Active,2025-26,Women's Bowling|Softball,1560,148297,3255079,Jenna Jump,100.0,team+lastname,HIGH,P,Fr,1560
2207615017,LUCIA,MCLOGAN,Lucia Mclogan,Rollins College,Sunshine State Conference,II,05/12/2026,06/29/2026,Active,2025-26,Softball,1510,106875,3094748,Lucy McLogan,82.0,team+lastname_diff_first+confirmed,HIGH,UT,So,1510
2308977898,ANNIKA,SYLVER,Annika Sylver,Ashland University,Great Midwest Athletic Conference,II,06/29/2026,06/29/2026,Active,2025-26,Softball,1603,140035,3241906,Annika Sylver,100.0,team+lastname,HIGH,OF,Fr,1603
2207605392,JORDAN,KNOTT,Jordan Knott,Norfolk State University,Mid-Eastern Athletic Conf.,I,06/08/2026,06/29/2026,Active,2025-26,Softball,1372,122779,3091283,Jordan Knott,100.0,team+lastname,HIGH,SS,Jr,1372
2209667671,AVA,EMMERT,Ava Emmert,University of Kentucky,Southeastern Conference,I,06/08/2026,06/29/2026,Active,2025-26,Softball,1194,142549,3088394,Ava Emmert,100.0,team+fullname,HIGH,INF,So,1194
2506642578,KARMAN,ROWE,Karman Rowe,University of Central Missouri,Mid-America Intercollegiate Athletics Association,II,05/12/2026,06/29/2026,Active,2025-26,Softball,1628,124966,3112236,Karman Rowe,100.0,team+lastname,HIGH,P,So,1628
2409400006,DESTINY,PEREZ,Destiny Perez,New Mexico State University,Conference USA,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1142,143770,3238990,Destiny Perez,100.0,team+lastname,HIGH,P,Fr,1142
2005854638,HAILEY,CONGER,Hailey Conger,Butler University,BIG EAST Conference,I,10/30/2025,06/29/2026,Signed,2025-26,Softball,1214,86287,2800222,Hailey Conger,100.0,team+lastname,HIGH,RF,Sr,1214
2308996332,KAITLYNN,TORRES,Kaitlynn Torres,University of Houston,Big 12 Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1149,142273,3244414,Kaitlynn Torres,100.0,team+lastname,HIGH,UT,Fr,1149
2306945224,HALEY,GARDELLA,Haley Gardella,Cameron University,Lone Star Conference,II,05/05/2026,06/29/2026,Signed,2025-26,Softball,1514,107431,3097211,Haley Gardella,100.0,team+lastname,HIGH,C,So,1514
2307956629,CAPRICE,BARELA,Caprice Barela,University of New Mexico,Mountain West Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1288,107859,3086771,Caprice Barela,100.0,team+lastname,HIGH,P,So,1288
2109336000,DESAREE,CUEVAS,Desaree Cuevas,Augustana University (South Dakota),Northern Sun Intercollegiate Conference,II,06/17/2026,06/29/2026,Signed,2025-26,Softball,1393,83978,2954011,Desi Cuevas,80.0,team+lastname_diff_first+confirmed,HIGH,LF,Jr,1393
2210708697,JASMINE,REYES,Jasmine Reyes,"Indiana University, Bloomington",Big Ten Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1112,106594,3098699,Jasmine Reyes,100.0,team+lastname,HIGH,P,So,1112
2005858008,REGANNE,BENNETT,Reganne Bennett,University of Michigan,Big Ten Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1222,96466,2930086,Reganne Bennett,100.0,team+lastname,HIGH,P,Jr,1222
2209659255,ABBY,HUHN,Abby Huhn,East Carolina University,American Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1122,106601,3088319,Abby Huhn,100.0,team+lastname,HIGH,P,So,1122
2109318324,JAYLA,CAMPOS,Jayla Campos,Morgan State University,Mid-Eastern Athletic Conf.,I,06/09/2026,06/29/2026,Signed,2025-26,Softball,1250,108590,3112956,Jayla Campos,100.0,team+lastname,HIGH,C,So,1250
2307964120,DESTINY,JOHNS,Destiny Johns,Florida Atlantic University,American Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1141,106500,3088691,Destiny Johns,100.0,team+lastname,HIGH,2B,So,1141
2409397621,LEAH,MEYER,Leah Meyer,Abilene Christian University,Western Athletic Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1183,139792,3151484,Leah Meyer,100.0,team+lastname,HIGH,P,Jr,1183
2310131199,TRINITY,MUNOZ,Trinity Munoz,"University of California, Riverside",Big West Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1236,140638,3224819,Trinity Munoz,100.0,team+lastname,HIGH,SS,Fr,1236
2303815874,KENNEDY,TEMPLES,Kennedy Temples,Stetson University,Atlantic Sun Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1325,106984,3092287,Kennedy Temples,100.0,team+lastname,HIGH,P,So,1325
2202432800,KATHERINE,DOWDEN,Katherine Dowden,Northwestern University,Big Ten Conference,I,06/08/2026,06/29/2026,Signed,2025-26,Softball,1225,116197,3105123,Kate Dowden,81.5,team+lastname_diff_first+confirmed,HIGH,OF,So,1225
1908653313,PEYTON,SCHEMMER,Peyton Schemmer,Syracuse University,Atlantic Coast Conference,I,12/12/2025,06/29/2026,Withdrawn,2025-26,Softball,1180,96036,2808971,Peyton Schemmer,100.0,team+lastname,HIGH,2B,Sr,1180
2303819003,KIERRA,SOUPHAKHOT,Kierra Souphakhot,Saint Anselm College,Northeast 10 Conference,II,05/12/2026,06/29/2026,Withdrawn,2025-26,Softball,1597,145085,3228155,Kierra Souphakhot,100.0,team+lastname,HIGH,P,Fr,1597
2112398320,VICTORIA,MITERKO,Victoria Miterko,Edward Waters University,Southern Intercol. Ath. Conf.,II,05/11/2026,06/29/2026,Withdrawn,2025-26,Softball,2052,105405,3086795,Victoria Miterko,100.0,team+lastname,HIGH,C,So,2052
2209683028,ZAYNAH,WOTKOWICZ,Zaynah Wotkowicz,Saint Anselm College,Northeast 10 Conference,II,05/13/2026,06/29/2026,Withdrawn,2025-26,Softball,1597,121399,3109604,Zaynah Wotkowicz,100.0,team+lastname,HIGH,C,So,1597
2308986543,ZYRIA,PALMER,Zyria Palmer,Oklahoma Christian University,Lone Star Conference,II,06/28/2026,06/28/2026,Active,2025-26,Softball,1568,144137,3207261,Zyria Palmer,100.0,team+lastname,HIGH,2B,Fr,1568
2110347415,NEVAEH,BROWN,Nevaeh Brown,University of Houston,Big 12 Conference,I,06/08/2026,06/28/2026,Signed,2025-26,Softball,1149,108522,3098134,Nevaeh Brown,100.0,team+fullname,HIGH,P,So,1149
2111369246,KYNLEE,GRIFFITH,Kynlee Griffith,Oregon State University,West Coast Conference,I,06/08/2026,06/27/2026,Active,2025-26,Softball,1356,144165,3229340,Kynlee Griffith,100.0,team+lastname,HIGH,P,Jr,1356
2208653005,AVERY,ASHFORD,Avery Ashford,Florida A&M University,Southwestern Athletic Conf.,I,06/16/2026,06/27/2026,Active,2025-26,Softball,1115,147573,3251499,Avery Ashford,100.0,team+lastname,HIGH,C,Fr,1115
2008899113,KADIE,BECKER,Kadie Becker,North Carolina State University,Atlantic Coast Conference,I,06/08/2026,06/27/2026,Active,2025-26,Softball,1231,88796,2943274,Kadie Becker,100.0,team+lastname,HIGH,P,Jr,1231
2202430678,KAYLA,FRANKLIN,Kayla Franklin,Michigan State University,Big Ten Conference,I,06/08/2026,06/27/2026,Active,2025-26,Softball,1320,143251,3221304,Kayla Franklin,100.0,team+lastname,HIGH,SS,Jr,1320
2204518065,AVA,COFFINGER,Ava Coffinger,Michigan State University,Big Ten Conference,I,06/08/2026,06/27/2026,Active,2025-26,Softball,1320,106700,3085374,Ava Coffinger,100.0,team+lastname,HIGH,RF,So,1320
2204544497,LAUREN,AUBREY,Lauren Aubrey,"California State Polytechnic University, Humboldt",California Collegiate Athletic Association,II,06/03/2026,06/27/2026,Active,2025-26,Softball,1573,140587,3241648,Lauren Aubrey,100.0,team+lastname,HIGH,C,Fr,1573
2308993189,EDEN,FREDERICK,Eden Frederick,Furman University,Southern Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1280,141895,3231091,Eden Frederick,100.0,team+lastname,HIGH,LF,Fr,1280
2207613814,ASHTYN,REICHARDT,Ashtyn Reichardt,"University of Arkansas, Fayetteville",Southeastern Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1195,140004,3084982,Ashtyn Reichardt,100.0,team+lastname,HIGH,RF,Fr,1195
2308974049,JULIANNE,ROSE,Julianne Rose,Boise State University,Mountain West Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1125,107330,3100241,Julianne Rose,100.0,team+lastname,HIGH,P,So,1125
2307957312,JENNA,EDWARDS,Jenna Edwards,Wichita State University,American Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1172,146040,3199819,Jenna Edwards,100.0,team+lastname,HIGH,SP,Fr,1172
2102102874,PAYTON,KENNEDY,Payton Kennedy,University of Mississippi,Southeastern Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1243,143413,3231426,Payton Kennedy,100.0,team+lastname,HIGH,P,Fr,1243
2309122507,RACHEL,DEL BUSTO,Rachel Del Busto,University of Michigan,Big Ten Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1222,143244,3220391,Rachel Del Busto,100.0,human_override,HIGH,C,Fr,1222
2009916330,LOTTIE,LANDMESSER,Lottie Landmesser,The Ohio State University,Big Ten Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1139,92240,2939158,Lottie Landmesser,100.0,team+lastname,HIGH,3B,Jr,1139
2005860485,MACKENZIE,LANGAN,Mackenzie Langan,Central Michigan University,Mid-American Conference,I,05/22/2026,06/27/2026,Signed,2025-26,Softball,1331,92460,2807573,MacKenzie Langan,100.0,team+lastname,HIGH,P,Sr,1331
2209672228,JENNALYN,SNIFFEN,Jennalyn Sniffen,University of Arizona,Big 12 Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1096,106304,3091478,Jenna Sniffen,82.0,team+lastname_diff_first+confirmed,HIGH,3B,So,1096
2010945827,YESSENIA,LOPEZ,Yessenia Lopez,University of Central Florida,Big 12 Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1130,106403,3083517,Yessenia Lopez,100.0,team+lastname,HIGH,P,So,1130
2309121779,MADISON,HEINE,Madison Heine,University of Mississippi,Southeastern Conference,I,06/17/2026,06/27/2026,Signed,2025-26,Softball,1243,143411,3231423,Madi Heine,82.0,team+lastname_diff_first+confirmed,HIGH,C,Fr,1243
2108306792,JENNA,JOHNSTON,Jenna Johnston,Stetson University,Atlantic Sun Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1325,145282,3221833,Jenna Johnston,100.0,team+lastname,HIGH,P,Jr,1325
2004837449,JAYSONI,BEACHUM,Jaysoni Beachum,Florida State University,Atlantic Coast Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1094,87787,2962860,Jaysoni Beachum,100.0,team+lastname,HIGH,3B,Jr,1094
2308987506,ADDISON,CRAIG,Addison Craig,University of Washington,Big Ten Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1101,107126,3090260,Addie Craig,82.0,team+lastname_diff_first+confirmed,HIGH,RF,So,1101
2308981988,CAYLIN,BLAZYS,Caylin Blazys,University of Delaware,Conference USA,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1153,141291,3231350,Caylin Blazys,100.0,team+lastname,HIGH,SS,Fr,1153
2209659343,TYAH,CHARLTON,Tyah Charlton,University of Georgia,Southeastern Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1151,106537,3095210,Tyah Charlton,100.0,team+lastname,HIGH,RF,So,1151
2309101922,MILA,REDDY,Mila Reddy,University of Washington,Big Ten Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1101,145798,3239981,Mila Reddy,100.0,team+lastname,HIGH,2B,Fr,1101
2208647687,GIANNA,GANJE,Gianna Ganje,University of Pennsylvania,The Ivy League,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1265,115593,3114596,Gigi Ganje,72.7,team+lastname_diff_first+confirmed,HIGH,CF,So,1265
2109324213,LILLY,PARRISH,Lilly Parrish,"University of North Carolina, Chapel Hill",Atlantic Coast Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1088,107881,3085944,Lilly Parrish,100.0,team+lastname,HIGH,P,So,1088
2208628299,MAGGIE,OUTLAW,Maggie Outlaw,"University of North Carolina, Chapel Hill",Atlantic Coast Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1088,106789,3085943,Reece Outlaw,48.0,team+lastname_diff_first+confirmed,HIGH,SS,So,1088
2408382878,JACLYN,PATE,Jaclyn Pate,Sul Ross State University,Lone Star Conference,II,05/05/2026,06/27/2026,Signed,2025-26,Softball,1836,145330,3238735,Jaclyn Pate,100.0,team+lastname,HIGH,P,Fr,1836
2301749882,AUBREY,LACOUR,Aubrey Lacour,Stephen F. Austin State University,Southland Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1354,145274,3234802,Aubrey LaCour,100.0,team+lastname,HIGH,SP,Fr,1354
1910717464,CASSITI,BARONI,Cassiti Baroni,Campbell University,Coastal Athletic Association,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1156,82997,2955989,Cassiti Baroni,100.0,team+lastname,HIGH,P,Jr,1156
2307963486,ISABELLA,CLAPP,Isabella Clapp,New Mexico State University,Conference USA,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1142,107866,3102502,Bella Clapp,40.0,team+lastname_diff_first+confirmed,HIGH,2B,So,1142
2309122859,ELLIANA,MEIER,Elliana Meier,Mount St. Mary's University,Metro Atlantic Athletic Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1370,119576,3115761,Ellie Meier,82.0,team+lastname_diff_first+confirmed,HIGH,P,So,1370
2201409868,ELIZABETH,TOMMASINI,Elizabeth Tommasini,Idaho State University,Big Sky Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1155,92178,2967219,Lizzy Tommasini,76.5,team+lastname_diff_first+confirmed,HIGH,P,So,1155
2311153276,MADISON,HUNTER,Madison Hunter,University of Mary,Northern Sun Intercollegiate Conference,II,04/27/2026,06/27/2026,Signed,2025-26,Softball,1618,105654,3104394,Madison Hunter,100.0,team+lastname,HIGH,RF,So,1618
2212736449,MELODY,WEBB,Melody Webb,Merrimack College,Metro Atlantic Athletic Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1371,143265,3250127,Melody Webb,100.0,team+lastname,HIGH,UT,Fr,1371
2109336586,ADDISON,SWINK,Addison Swink,Belmont University,Missouri Valley Conference,I,06/08/2026,06/27/2026,Signed,2025-26,Softball,1269,107319,3090006,Addison Swink,100.0,team+lastname,HIGH,UT,So,1269
2103138001,CHANCE,COLBERT,Chance Colbert,St. Catherine University,Minnesota Intercollegiate Athletic Conference,III,06/26/2026,06/26/2026,Active,2025-26,Softball,1757,145093,3245644,Chance Colbert,100.0,team+fullname,HIGH,RF,Fr,1757
2504562016,CECILIA,SALDIVAR,Cecilia Saldivar,Texas A&M International University,Lone Star Conference,II,06/26/2026,06/26/2026,Active,2025-26,Softball,1612,145421,3244657,Cecilia Saldivar,100.0,team+fullname,HIGH,3B,Fr,1612
2212747384,LAINEY,BROWN,Lainey Brown,Manhattan University,Metro Atlantic Athletic Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1352,142995,3245615,Lainey Brown,100.0,team+lastname,HIGH,2B,Fr,1352
2302776429,NEVAEH,WOODHOUSE,Nevaeh Woodhouse,Southern Virginia University,USA South Athletic Conference,III,05/04/2026,06/26/2026,Active,2025-26,Softball,1820,120504,3099935,Nevaeh Woodhouse,100.0,team+lastname,HIGH,RF,So,1820
2311162589,SOPHIA,HANNAPPEL,Sophia Hannappel,Manhattan University,Metro Atlantic Athletic Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1352,142999,3245623,Sophia Hannappel,100.0,team+lastname,HIGH,3B,Fr,1352
2310149681,MICHAYLA,RODRIGUEZ,Michayla Rodriguez,Manhattan University,Metro Atlantic Athletic Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1352,115550,3099192,Michayla Rodriguez,100.0,team+lastname,HIGH,3B,So,1352
2206573347,ALICE,DEWATERS,Alice Dewaters,University of South Florida,American Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1304,144909,3092393,Alice DeWaters,100.0,team+fullname,HIGH,1B,So,1304
2206587082,ABIGAIL,DEWATERS,Abigail Dewaters,University of South Florida,American Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1304,144908,3242169,Abigail DeWaters,100.0,team+fullname,HIGH,C,Fr,1304
2301759018,ALEXANDRA,BELDOWICZ,Alexandra Beldowicz,University of South Florida,American Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1304,144906,3242170,Lexi Beldowicz,54.5,team+lastname_diff_first+confirmed,HIGH,UT,Fr,1304
2210689259,SOPHIA,BORDI,Sophia Bordi,University of Texas at Austin,Southeastern Conference,I,06/18/2026,06/26/2026,Active,2025-26,Softball,1085,145485,3095357,Sophia Bordi,100.0,human_override,HIGH,SP,Fr,1085
2306923589,KYNLEI,CHAPMAN,Kynlei Chapman,McNeese State University,Southland Conference,I,06/08/2026,06/26/2026,Active,2025-26,Softball,1229,143172,3224571,Kynlei Chapman,100.0,team+lastname,HIGH,P,So,1229
2008907324,SAMANTHA,WOODS,Samantha Woods,"University of Maryland, College Park",Big Ten Conference,I,04/06/2026,06/26/2026,Active,2025-26,Softball,1200,97245,2806453,Sammi Woods,72.0,team+lastname_diff_first+confirmed,HIGH,SS,Sr,1200
2205571438,KATHERINE,HANSON,Katherine Hanson,Colorado Christian University,Rocky Mountain Athletic Conference,II,06/25/2026,06/26/2026,Active,2025-26,Softball,1382,105291,3094088,Kat Hanson,76.9,team+lastname_diff_first+confirmed,HIGH,2B,So,1382
2109317327,ELYSE,MCMULLIN,Elyse Mcmullin,Colorado Christian University,Rocky Mountain Athletic Conference,II,06/25/2026,06/26/2026,Active,2025-26,Softball,1382,84509,2948573,Elyse McMullin,100.0,team+lastname,HIGH,3B,Jr,1382
2106185779,KATE,DAHLE,Kate Dahle,Brigham Young University,Big 12 Conference,I,06/23/2026,06/26/2026,Active,2025-26,Softball,1100,89390,2941861,Kate Dahle,100.0,team+lastname,HIGH,P,Jr,1100
2209679272,MIA,RUBIROSA,Mia Rubirosa,Quinnipiac University,Metro Atlantic Athletic Conference,I,06/09/2026,06/26/2026,Active,2025-26,Softball,1289,116199,3097166,Mia Rubirosa,100.0,team+lastname,HIGH,RF,So,1289
2205568067,ZOE,BRIDGES,Zoe Bridges,"University of Arkansas, Monticello",Great American Conference,II,05/05/2026,06/26/2026,Active,2025-26,Softball,1582,140008,3239140,Zoe Bridges,100.0,team+lastname,HIGH,C,Fr,1582
2211719480,ANGELYNA,CONDE,Angelyna Conde,Texas Tech University,Big 12 Conference,I,06/17/2026,06/26/2026,Active,2025-26,Softball,1113,145472,3213689,Angelyna Conde,100.0,team+lastname,HIGH,3B,Fr,1113
2311153453,TIMBER,HENSLEY,Timber Hensley,Texas Tech University,Big 12 Conference,I,06/17/2026,06/26/2026,Active,2025-26,Softball,1113,145475,3218858,Timber Hensley,100.0,team+lastname,HIGH,2B,Fr,1113
2107258822,MAALIA,CHERRY,Maalia Cherry,"University of California, San Diego",Big West Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,2064,106376,3098162,Maalia Cherry,100.0,team+lastname,HIGH,DH,So,2064
2404282319,HAILEY,LUCAS,Hailey Lucas,Southern Illinois University at Carbondale,Missouri Valley Conference,I,06/18/2026,06/26/2026,Signed,2025-26,Softball,1235,144958,3231574,Hailey Lucas,100.0,team+lastname,HIGH,P,Fr,1235
2308983330,AVERY,MOTRONI,Avery Motroni,Arizona State University,Big 12 Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1191,139986,3230838,Avery Motroni,100.0,team+lastname,HIGH,1B,Fr,1191
2101987809,GABRIELLA,OLAVARRIA,Gabriella Olavarria,Saint Leo University,Sunshine State Conference,II,06/09/2026,06/26/2026,Signed,2025-26,Softball,1429,85671,2937813,Gabi Olavarria,82.0,team+lastname_diff_first+confirmed,HIGH,C,Jr,1429
2210685487,HANNAH,CHRISTIAN,Hannah Christian,The University of Southern Mississippi,Sun Belt Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1292,106942,3097748,Hannah Christian,100.0,team+fullname,HIGH,CF,So,1292
2308992892,SADIE,GROSHONG,Sadie Groshong,Weber State University,Big Sky Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1216,150989,,Sadie Groshong,100.0,human_override,HIGH,3B,So,1216
2109316559,BRENNA,FARMER,Brenna Farmer,Ohio University,Mid-American Conference,I,06/11/2026,06/26/2026,Signed,2025-26,Softball,1202,81840,2948407,Brenna Farmer,100.0,team+fullname,HIGH,1B,Jr,1202
2208628377,BROOKE,HOLMES,Brooke Holmes,St. Cloud State University,Northern Sun Intercollegiate Conference,II,06/03/2026,06/26/2026,Signed,2025-26,Softball,1549,82136,2950653,Brooke Holmes,100.0,team+lastname,HIGH,3B,Jr,1549
2209659077,ANDEE,DIRCKS,Andee Dircks,University of Michigan,Big Ten Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1222,107802,3094759,Andee Dircks,100.0,team+lastname,HIGH,1B,So,1222
2306920005,MADELINE,ENGLE,Madeline Engle,"Indiana University, Bloomington",Big Ten Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1112,142402,3232130,Maddie Engle,82.0,team+lastname_diff_first+confirmed,HIGH,C,Fr,1112
2309107746,KYLEE,SAVANT,Kylee Savant,University of Houston,Big 12 Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1149,142271,3244400,Kylee Savant,100.0,team+lastname,HIGH,C,Fr,1149
1908659418,PAIGE,MILLER,Paige Miller,Florida International University,Conference USA,I,05/27/2026,06/26/2026,Signed,2025-26,Softball,1169,95813,2948373,Paige Miller,100.0,team+lastname,HIGH,3B,Jr,1169
2110360665,ABIGAIL,GREGUS,Abigail Gregus,Loyola University Chicago,Atlantic 10 Conference,I,05/01/2026,06/26/2026,Signed,2025-26,Softball,1294,78504,2812220,Abbie Gregus,76.9,team+lastname_diff_first+confirmed,HIGH,C,Jr,1294
2011955406,HANNAH,DORSETT,Hannah Dorsett,University of Alabama at Birmingham,American Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1327,86644,2945004,Hannah Dorsett,100.0,team+lastname,HIGH,SS,Jr,1327
2401206992,KAILEE,OSULLIVAN,Kailee Osullivan,"Fairleigh Dickinson University, Metropolitan Campus",Northeast Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1368,106487,3094210,Kailee O'Sullivan,100.0,human_override,HIGH,3B,So,1368
1904478488,TIA,MILLOY,Tia Milloy,University of Oklahoma,Southeastern Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1086,106833,3094775,Tia Milloy,100.0,team+lastname,HIGH,LF,So,1086
2411449641,AUBRIELLA,MARTINEZ,Aubriella Martinez,Creighton University,BIG EAST Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1190,141239,3238272,Aubriella Martinez,100.0,team+lastname,HIGH,INF,Fr,1190
2107283365,BRIONA,FERDMAN,Briona Ferdman,"California State University, Fullerton",Big West Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1107,107384,3093620,Briona Ferdman,100.0,team+lastname,HIGH,LF,So,1107
2107274789,KENNEDY,MILLER,Kennedy Miller,"University of Arkansas, Fayetteville",Southeastern Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1195,90471,2952018,Kennedy Miller,100.0,team+lastname,HIGH,C,Jr,1195
2208644489,ALEXA,BRUNETTI,Alexa Brunetti,"California State University, Fresno",Mountain West Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1108,140544,3112693,Alexa Brunetti,100.0,team+lastname,HIGH,C,So,1108
2308979312,KARA,VONACHEN,Kara Vonachen,Lander University,Peach Belt Conference,II,05/18/2026,06/26/2026,Signed,2025-26,Softball,1422,105590,3090602,Kara VonAchen,100.0,team+lastname,HIGH,1B,So,1422
2306937662,YAHNYA,ACEVEDO,Yahnya Acevedo,Alcorn State University,Southwestern Athletic Conf.,I,06/01/2026,06/26/2026,Signed,2025-26,Softball,1362,99510,2973795,Yahnya Acevedo,100.0,team+lastname,HIGH,LF,Jr,1362
2308976385,MIKAYLA,WATTS,Mikayla Watts,University of Louisiana at Lafayette,Sun Belt Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1102,142885,3199231,Miki Watts,78.3,team+lastname_diff_first+confirmed,HIGH,2B,Fr,1102
1903452226,TORI,EDWARDS,Tori Edwards,Louisiana State University,Southeastern Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1159,99129,2940852,Tori Edwards,100.0,team+fullname,HIGH,1B,So,1159
2408370349,TATUM,BITTICK,Tatum Bittick,Henderson State University,Great American Conference,II,05/12/2026,06/26/2026,Signed,2025-26,Softball,1509,142192,3200690,Tatum Bittick,100.0,team+lastname,HIGH,RF,Fr,1509
2202431231,KALIAH,MERRITT,Kaliah Merritt,Carson-Newman University,South Atlantic Conference,II,05/06/2026,06/26/2026,Signed,2025-26,Softball,1400,140750,3239214,Kaliah Merritt,100.0,team+lastname,HIGH,P,Fr,1400
2211717300,ABIGAIL,WALDEN,Abigail Walden,Colorado Christian University,Rocky Mountain Athletic Conference,II,05/20/2026,06/26/2026,Signed,2025-26,Softball,1382,141089,3223540,Abbie Walden,76.9,team+lastname_diff_first+confirmed,HIGH,RF,Fr,1382
2104142597,SHAE,ANDERSON,Shae Anderson,"University of South Carolina, Columbia",Southeastern Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1340,106901,3083977,Shae Anderson,100.0,team+lastname,HIGH,SS,So,1340
2209671059,CHARLEY,DURAN,Charley Duran,Boise State University,Mountain West Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1125,140335,3235982,Charley Duran,100.0,team+lastname,HIGH,P,Fr,1125
2112392475,TAYLOR,CHRISTENSEN,Taylor Christensen,Abilene Christian University,Western Athletic Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1183,139786,3151483,Taylor Christensen,100.0,team+lastname,HIGH,RF,Jr,1183
2209657028,ANYSSA,WILD,Anyssa Wild,University of Arizona,Big 12 Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1096,106303,3091471,Anyssa Wild,100.0,team+lastname,HIGH,1B,So,1096
2107247735,MARIAH,BELZER,Mariah Belzer,Rogers State University,Mid-America Intercollegiate Athletics Association,II,05/20/2026,06/26/2026,Signed,2025-26,Softball,1495,93684,2952321,Mariah Belzer,100.0,team+lastname,HIGH,SS,Jr,1495
2201422366,BROOKELYN,LIVANEC,Brookelyn Livanec,Wichita State University,American Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1172,107138,3088281,Brookelyn Livanec,100.0,team+lastname,HIGH,DH,So,1172
