year,team_rpi_name,team_canonical,rpi_rank,rpi_value,w,l,in_tournament,is_host,host_seed
2024,Toledo,Toledo,205,0.47637,27,32,False,False,
2024,Texas Southern,Texas Southern,206,0.47611,23,25,False,False,
2024,Jacksonville,Jacksonville,207,0.47551,27,31,False,False,
2024,Jacksonville St.,Jacksonville State,208,0.47501,18,34,False,False,
2024,Bethune-Cookman,Bethune-Cookman,209,0.47435,32,27,False,False,
2024,NIU,NIU,209,0.47435,21,33,False,False,
2024,A&M-Corpus Christi,A&M-Corpus Christi,211,0.47429,22,35,False,False,
2024,Merrimack,Merrimack,212,0.4729,33,26,False,False,
2024,Central Ark.,Central Arkansas,213,0.47289,26,30,False,False,
2024,Villanova,Villanova,214,0.4712,18,33,False,False,
2024,Sacramento St.,Sacramento State,215,0.47101,26,31,False,False,
2024,Grambling,Grambling State,216,0.47074,26,26,True,False,
2024,Longwood,Longwood,217,0.4699,23,29,False,False,
2024,Cornell,Cornell,218,0.46989,17,21,False,False,
2024,Arkansas St.,Arkansas St.,219,0.46977,21,32,False,False,
2024,LIU,LIU,220,0.4695,33,23,True,False,
2024,Southern Ind.,Southern Ind.,221,0.46879,27,32,False,False,
2024,Lehigh,Lehigh,222,0.46864,24,23,False,False,
2024,North Dakota St.,North Dakota State,223,0.46852,20,30,False,False,
2024,LMU (CA),Loyola Marymount,224,0.46847,24,30,False,False,
2024,Wagner,Wagner,225,0.46817,26,30,False,False,
2024,Gardner-Webb,Gardner-Webb,226,0.46803,22,31,False,False,
2024,UNC Asheville,UNC Asheville,227,0.46522,22,28,False,False,
2024,St. Bonaventure,St. Bonaventure,228,0.46457,18,31,False,False,
2024,Richmond,Richmond,229,0.46424,27,32,False,False,
2024,Prairie View,Prairie View,230,0.4641,29,26,False,False,
2024,Lipscomb,Lipscomb,231,0.4637,22,34,False,False,
2024,NJIT,NJIT,232,0.46337,26,28,False,False,
2024,Houston Christian,Houston Christian,233,0.46282,18,31,False,False,
2024,UNLV,UNLV,233,0.46282,26,26,False,False,
2024,Middle Tenn.,Middle Tenn.,235,0.46239,20,36,False,False,
2024,Purdue Fort Wayne,Purdue Fort Wayne,236,0.4615,19,37,False,False,
2024,Davidson,Davidson,237,0.46118,24,28,False,False,
2024,San Diego St.,San Diego State,238,0.46021,17,37,False,False,
2024,George Mason,George Mason,239,0.45947,21,32,False,False,
2024,The Citadel,The Citadel,240,0.4586,21,32,False,False,
2024,Alabama St.,Alabama State,241,0.45858,29,27,False,False,
2024,Cal St. Fullerton,Cal State Fullerton,242,0.45725,16,38,False,False,
2024,Tennessee Tech,Tennessee Tech,243,0.4554,29,26,False,False,
2024,Valparaiso,Valparaiso,244,0.45535,14,38,False,False,
2024,Binghamton,Binghamton,245,0.454,21,29,False,False,
2024,Winthrop,Winthrop,246,0.45323,19,29,False,False,
2024,FDU,FDU,247,0.45277,26,30,False,False,
2024,Lafayette,Lafayette,248,0.45276,14,35,False,False,
2024,Towson,Towson,249,0.45208,15,39,False,False,
2024,SIUE,SIUE,250,0.45117,21,34,False,False,
2024,Ohio,Ohio,251,0.44961,18,32,False,False,
2024,Canisius,Canisius,252,0.44945,18,30,False,False,
2024,Bradley,Bradley,253,0.44911,13,37,False,False,
2024,Quinnipiac,Quinnipiac,254,0.44899,20,30,False,False,
2024,South Dakota St.,South Dakota State,254,0.44899,20,29,False,False,
2024,Stonehill,Stonehill,256,0.44883,18,29,False,False,
2024,Eastern Ill.,Eastern Illinois,257,0.44866,20,33,False,False,
2024,Oral Roberts,Oral Roberts,258,0.44865,27,30,True,False,
2024,Milwaukee,Milwaukee,259,0.44751,19,36,False,False,
2024,North Florida,North Florida,260,0.44728,21,30,False,False,
2024,Le Moyne,Le Moyne,261,0.44669,22,27,False,False,
2024,Eastern Ky.,Eastern Kentucky,262,0.44612,21,37,False,False,
2024,Marist,Marist,263,0.4454,20,35,False,False,
2024,Radford,Radford,264,0.44521,16,34,False,False,
2024,UC Riverside,UC Riverside,265,0.44385,16,36,False,False,
2024,Yale,Yale,266,0.44282,18,23,False,False,
2024,Central Mich.,Central Michigan,267,0.44153,17,38,False,False,
2024,Delaware St.,Delaware St.,268,0.4415,22,27,False,False,
2024,Akron,Akron,269,0.4412,15,39,False,False,
2024,Harvard,Harvard,270,0.44086,13,26,False,False,
2024,Southern U.,Southern University,271,0.44022,22,29,False,False,
2024,Seattle U,Seattle U,272,0.43896,17,36,False,False,
2024,Manhattan,Manhattan,273,0.43819,22,30,False,False,
2024,Northern Colo.,Northern Colo.,274,0.43817,16,38,False,False,
2024,San Francisco,San Francisco,275,0.43755,21,34,False,False,
2024,Western Ill.,Western Ill.,276,0.43651,13,37,False,False,
2024,Pepperdine,Pepperdine,277,0.4363,15,38,False,False,
2024,CSU Bakersfield,Cal State Bakersfield,278,0.43605,15,38,False,False,
2024,North Ala.,North Ala.,279,0.43367,18,35,False,False,
2024,Youngstown St.,Youngstown State,280,0.43291,16,44,False,False,
2024,Central Conn. St.,Central Connecticut State,281,0.43271,18,24,False,False,
2024,UT Martin,Tennessee-Martin,282,0.43244,21,35,False,False,
2024,Queens (NC),Queens,283,0.42959,14,41,False,False,
2024,Dartmouth,Dartmouth,284,0.42887,13,26,False,False,
2024,UAlbany,Albany,285,0.42826,15,34,False,False,
2024,Mount St. Mary's,Mount St. Mary's,286,0.4277,22,34,False,False,
2024,Utah Tech,Utah Tech,287,0.42717,14,42,False,False,
2024,Omaha,Omaha,288,0.42713,18,32,False,False,
2024,Brown,Brown,289,0.42528,11,28,False,False,
2024,Lindenwood,Lindenwood,290,0.42486,16,38,False,False,
2024,Eastern Mich.,Eastern Michigan,291,0.42222,14,38,False,False,
2024,Iona,Iona,292,0.41386,12,38,False,False,
2024,Maine,Maine,293,0.41378,12,37,False,False,
2024,Pacific,Pacific,294,0.4134,11,44,False,False,
2024,Alabama A&M,Alabama A&M,295,0.40733,13,38,False,False,
2024,Bellarmine,Bellarmine,296,0.4028,10,45,False,False,
2024,Mississippi Val.,Mississippi Val.,297,0.39853,12,34,False,False,
2024,Siena,Siena,298,0.39783,12,40,False,False,
2024,SFA,Stephen F. Austin,299,0.3929,10,44,False,False,
2024,Coppin St.,Coppin State,300,0.37949,12,33,False,False,
2024,Saint Peter's,Saint Peter's,301,0.37368,12,40,False,False,
2024,Ark.-Pine Bluff,Ark.-Pine Bluff,302,0.36752,15,34,False,False,
2024,Norfolk St.,Norfolk State,303,0.36501,12,41,False,False,
2024,Alcorn,Alcorn,304,0.3644,6,43,False,False,
2024,UMES,UMES,305,0.3298,0,48,False,False,
2025,Vanderbilt,Vanderbilt,1,0.62325,42,16,True,True,1.0
2025,Georgia,Georgia,2,0.61992,42,15,True,True,7.0
2025,Auburn,Auburn,3,0.61563,38,18,True,True,4.0
2025,Texas,Texas,4,0.61337,42,12,True,True,2.0
2025,Arkansas,Arkansas,5,0.61327,43,13,True,True,3.0
2025,Oregon St.,Oregon State,6,0.61145,41,12,True,True,8.0
2025,North Carolina,North Carolina,7,0.60704,42,12,True,True,5.0
2025,Coastal Carolina,Coastal Carolina,8,0.60224,48,11,True,True,13.0
2025,LSU,LSU,9,0.59979,43,14,True,True,6.0
2025,Alabama,Alabama,10,0.59974,41,16,True,False,
2025,Clemson,Clemson,11,0.5992,44,16,True,True,11.0
2025,Oregon,Oregon,12,0.59713,42,14,True,True,12.0
2025,UCLA,UCLA,13,0.59699,42,16,True,True,15.0
2025,Florida St.,Florida State,14,0.59446,38,14,True,True,9.0
2025,Tennessee,Tennessee,15,0.59439,43,16,True,True,14.0
2025,Florida,Florida,16,0.59395,38,20,True,False,
2025,Ole Miss,Ole Miss,17,0.59389,40,19,True,True,10.0
2025,TCU,TCU,18,0.59118,39,18,True,False,
2025,DBU,Dallas Baptist,19,0.5856,40,16,True,False,
2025,Southern Miss.,Southern Miss,20,0.58458,44,14,True,True,16.0
2025,Georgia Tech,Georgia Tech,21,0.58394,40,17,True,False,
2025,Northeastern,Northeastern,22,0.58284,48,9,True,False,
2025,Kansas,Kansas,23,0.58277,43,15,True,False,
2025,UTSA,UTSA,24,0.58076,44,13,True,False,
2025,UC Irvine,UC Irvine,25,0.57982,41,15,True,False,
2025,Oklahoma,Oklahoma,26,0.57601,35,20,True,False,
2025,Wake Forest,Wake Forest,27,0.57392,36,20,True,False,
2025,West Virginia,West Virginia,28,0.57206,41,14,True,False,
2025,Arizona,Arizona,29,0.57078,39,18,True,False,
2025,Louisville,Louisville,30,0.5696,35,21,True,False,
2025,Cal Poly,Cal Poly,31,0.56782,41,17,True,False,
2025,Cincinnati,Cincinnati,32,0.56768,32,24,True,False,
2025,Mississippi St.,Mississippi State,33,0.56755,34,21,True,False,
2025,Duke,Duke,34,0.56741,37,19,True,False,
2025,Kansas St.,Kansas State,35,0.56548,31,24,True,False,
2025,NC State,NC State,36,0.56534,33,19,True,False,
2025,ETSU,East Tennessee State,37,0.56473,41,15,True,False,
2025,Miami (FL),Miami (FL),38,0.56427,31,24,True,False,
2025,Western Ky.,Western Kentucky,39,0.564,46,12,True,False,
2025,Kentucky,Kentucky,40,0.56398,29,24,True,False,
2025,UTRGV,UT Rio Grande Valley,41,0.56352,36,18,False,False,
2025,UConn,Connecticut,42,0.56102,38,21,False,False,
2025,Xavier,Xavier,43,0.56098,32,27,False,False,
2025,Troy,Troy,44,0.56092,39,21,False,False,
2025,Southern California,USC,45,0.56073,35,21,True,False,
2025,Notre Dame,Notre Dame,46,0.55952,32,21,False,False,
2025,Oklahoma St.,Oklahoma State,47,0.55854,28,23,True,False,
2025,Creighton,Creighton,48,0.55778,41,14,True,False,
2025,Arizona St.,Arizona State,49,0.55603,35,22,True,False,
2025,Southeastern La.,Southeastern Louisiana,50,0.55215,38,16,False,False,
2025,Hawaii,Hawaii,51,0.55119,35,21,False,False,
2025,Stanford,Stanford,52,0.55113,27,25,False,False,
2025,Nebraska,Nebraska,53,0.5499,32,27,True,False,
2025,Texas A&M,Texas A&M,54,0.5497,30,26,False,False,
2025,Pittsburgh,Pittsburgh,55,0.54942,28,27,False,False,
2025,Lamar University,Lamar University,56,0.54835,40,17,False,False,
2025,Virginia Tech,Virginia Tech,57,0.5482,31,25,False,False,
2025,Kennesaw St.,Kennesaw State,58,0.54671,31,27,False,False,
2025,BYU,BYU,59,0.54618,28,27,False,False,
2025,Columbia,Columbia,60,0.54555,29,17,True,False,
2025,Virginia,Virginia,61,0.54411,32,18,False,False,
2025,Fla. Atlantic,Florida Atlantic,62,0.54366,37,21,False,False,
2025,Charlotte,Charlotte,63,0.543,36,22,False,False,
2025,Stetson,Stetson,64,0.54247,40,20,True,False,
2025,UC Santa Barbara,UC Santa Barbara,65,0.54164,36,18,False,False,
2025,Indiana,Indiana,66,0.54128,32,24,False,False,
2025,Mercer,Mercer,67,0.54096,35,25,False,False,
2025,Rhode Island,Rhode Island,68,0.53948,38,20,True,False,
2025,Jacksonville St.,Jacksonville State,69,0.53927,37,25,False,False,
2025,Michigan,Michigan,70,0.53913,33,23,False,False,
2025,East Carolina,East Carolina,71,0.53904,33,25,True,False,
2025,UCF,UCF,72,0.53871,29,26,False,False,
2025,Baylor,Baylor,73,0.53759,33,22,False,False,
2025,Washington,Washington,74,0.53692,29,28,False,False,
2025,Boston College,Boston College,75,0.53665,28,29,False,False,
2025,Northwestern St.,Northwestern State,76,0.53647,35,21,False,False,
2025,South Carolina,South Carolina,77,0.53564,28,29,False,False,
2025,Miami (OH),Miami (OH),78,0.53543,35,21,True,False,
2025,McNeese,McNeese State,79,0.53505,31,17,False,False,
2025,Fairfield,Fairfield,80,0.53456,39,17,True,False,
2025,Iowa,Iowa,81,0.53414,33,22,False,False,
2025,South Fla.,South Florida,82,0.53365,31,25,False,False,
2025,Rutgers,Rutgers,83,0.53227,29,28,False,False,
2025,UNCW,UNC Wilmington,84,0.53135,34,24,False,False,
2025,Murray St.,Murray State,85,0.53069,39,13,True,False,
2025,Penn St.,Penn State,86,0.5299,33,23,False,False,
2025,Saint Mary's (CA),Saint Mary's,87,0.52984,35,24,True,False,
2025,Texas Tech,Texas Tech,88,0.52817,20,33,False,False,
2025,USC Upstate,USC Upstate,89,0.52744,36,23,True,False,
2025,Austin Peay,Austin Peay,90,0.52721,45,14,False,False,
2025,Samford,Samford,91,0.52713,30,27,False,False,
2025,Houston Christian,Houston Christian,92,0.52597,32,23,True,False,
2025,Wright St.,Wright State,93,0.52551,38,19,True,False,
2025,Houston,Houston,94,0.52467,30,25,False,False,
2025,Oral Roberts,Oral Roberts,95,0.52443,37,22,False,False,
2025,Tennessee Tech,Tennessee Tech,96,0.52426,37,20,False,False,
2025,Kent St.,Kent State,97,0.52416,38,18,False,False,
2025,Grand Canyon,Grand Canyon,98,0.52396,31,27,False,False,
2025,High Point,High Point,99,0.52339,39,19,False,False,
2025,Liberty,Liberty,100,0.52254,30,27,False,False,
2025,The Citadel,The Citadel,101,0.52072,31,26,False,False,
2025,Fresno St.,Fresno State,102,0.52067,31,27,True,False,
2025,California,California,103,0.52034,24,31,False,False,
2025,Minnesota,Minnesota,104,0.52002,24,28,False,False,
2025,Marshall,Marshall,105,0.51918,33,26,False,False,
2025,St. Thomas (MN),St. Thomas,106,0.51829,29,21,False,False,
2025,Col. of Charleston,College of Charleston,107,0.51745,37,22,False,False,
2025,Louisiana Tech,Louisiana Tech,108,0.51683,32,25,False,False,
2025,Ball St.,Ball State,109,0.5168,36,22,False,False,
2025,Eastern Ill.,Eastern Illinois,110,0.51648,31,22,False,False,
2025,Cal St. Fullerton,Cal State Fullerton,111,0.51641,29,27,False,False,
2025,St. John's (NY),St. John's,112,0.51525,29,24,False,False,
2025,Rider,Rider,113,0.51499,34,18,False,False,
2025,George Mason,George Mason,114,0.51494,40,21,False,False,
2025,New Orleans,New Orleans,115,0.51488,28,26,False,False,
2025,Purdue,Purdue,116,0.51485,31,23,False,False,
2025,Texas St.,Texas State,117,0.51484,27,31,False,False,
2025,Southern Ill.,Southern Ill.,118,0.51482,37,20,False,False,
2025,Utah,Utah,119,0.5145,21,29,False,False,
2025,Wofford,Wofford,120,0.51395,33,27,False,False,
2025,Illinois,Illinois,121,0.51318,30,24,False,False,
2025,FGCU,Florida Gulf Coast,122,0.51312,31,29,False,False,
2025,Old Dominion,Old Dominion,123,0.51311,22,31,False,False,
2025,Tulane,Tulane,124,0.51246,33,25,False,False,
2025,Western Caro.,Western Carolina,125,0.51223,30,28,False,False,
2025,Maryland,Maryland,126,0.51116,27,29,False,False,
2025,FIU,Florida International,127,0.51115,31,27,False,False,
2025,San Diego,San Diego,128,0.51068,28,30,False,False,
2025,Campbell,Campbell,129,0.51005,25,31,False,False,
2025,Quinnipiac,Quinnipiac,130,0.50952,29,26,False,False,
2025,Bowling Green,Bowling Green,131,0.50895,33,22,False,False,
2025,Bryant,Bryant,132,0.50891,36,19,False,False,
2025,Northwestern,Northwestern,133,0.5084,25,27,False,False,
2025,Louisiana,Louisiana-Lafayette,134,0.50813,27,31,False,False,
2025,UNLV,UNLV,135,0.50709,31,23,False,False,
2025,Toledo,Toledo,136,0.50706,32,29,False,False,
2025,New Mexico,New Mexico,137,0.50606,30,23,False,False,
2025,Richmond,Richmond,138,0.50565,33,19,False,False,
2025,Southern Ind.,Southern Ind.,139,0.50549,27,29,False,False,
2025,Yale,Yale,140,0.50473,31,14,False,False,
2025,North Dakota St.,North Dakota State,141,0.5047,20,32,True,False,
2025,Jacksonville,Jacksonville,142,0.50431,30,26,False,False,
2025,Arkansas St.,Arkansas St.,143,0.50372,26,28,False,False,
2025,Charleston So.,Charleston So.,144,0.50267,31,22,False,False,
2025,Saint Louis,Saint Louis,145,0.50175,33,26,False,False,
2025,Michigan St.,Michigan State,146,0.5011,28,27,False,False,
2025,Gonzaga,Gonzaga,147,0.501,26,27,False,False,
2025,Holy Cross,Holy Cross,148,0.50095,31,25,True,False,
2025,UC Davis,UC Davis,149,0.50058,27,28,False,False,
2025,Nevada,Nevada,150,0.50014,34,23,False,False,
2025,Missouri,Missouri,151,0.49939,16,39,False,False,
2025,Stony Brook,Stony Brook,152,0.49869,25,27,False,False,
2025,Ga. Southern,Georgia Southern,153,0.49712,28,31,False,False,
2025,UC San Diego,UC San Diego,154,0.49707,26,25,False,False,
2025,Illinois St.,Illinois State,155,0.49552,28,28,False,False,
2025,Long Beach St.,Long Beach State,156,0.49547,22,31,False,False,
2025,UNC Greensboro,UNC Greensboro,157,0.495,21,33,False,False,
2025,Delaware,Delaware,158,0.49454,28,25,False,False,
2025,LMU (CA),Loyola Marymount,159,0.49375,29,29,False,False,
2025,South Alabama,South Alabama,160,0.49314,23,28,False,False,
2025,Utah Valley,Utah Valley,161,0.49254,32,27,True,False,
2025,UT Arlington,UT Arlington,162,0.49235,21,33,False,False,
2025,Indiana St.,Indiana State,163,0.49221,24,31,False,False,
2025,Wichita St.,Wichita State,164,0.49116,20,36,False,False,
2025,UAB,UAB,165,0.48973,24,30,False,False,
2025,A&M-Corpus Christi,A&M-Corpus Christi,166,0.4897,21,31,False,False,
2025,Saint Joseph's,Saint Joseph's,167,0.48875,24,28,False,False,
2025,Binghamton,Binghamton,168,0.48871,29,24,True,False,
2025,Sacramento St.,Sacramento State,169,0.48763,32,26,False,False,
2025,UIC,UIC,170,0.48748,22,33,False,False,
2025,Penn,Penn,171,0.48652,21,20,False,False,
2025,North Florida,North Florida,172,0.4857,27,29,False,False,
2025,New Mexico St.,New Mexico State,173,0.48516,23,33,False,False,
2025,Portland,Portland,174,0.48486,22,30,False,False,
2025,Army West Point,Army,175,0.48447,25,25,False,False,
2025,Georgia St.,Georgia St.,176,0.48439,26,30,False,False,
2025,Southeast Mo. St.,Southeast Missouri State,177,0.48408,30,25,False,False,
2025,Missouri St.,Missouri State,178,0.48396,30,25,False,False,
2025,Seton Hall,Seton Hall,179,0.4836,24,30,False,False,
2025,San Jose St.,San Jose State,180,0.48353,29,30,False,False,
2025,Abilene Christian,Abilene Christian,181,0.48336,34,23,False,False,
2025,LIU,LIU,182,0.48305,35,23,False,False,
2025,SIUE,SIUE,183,0.48264,26,28,False,False,
2025,Lindenwood,Lindenwood,184,0.48236,30,30,False,False,
2025,Bethune-Cookman,Bethune-Cookman,185,0.48215,37,21,True,False,
2025,Omaha,Omaha,186,0.48175,20,30,False,False,
2025,Northern Ky.,Northern Kentucky,187,0.48134,31,25,False,False,
2025,Davidson,Davidson,188,0.48127,27,29,False,False,
2025,ULM,ULM,189,0.48067,22,33,False,False,
2025,George Washington,George Washington,190,0.48049,27,27,False,False,
2025,Winthrop,Winthrop,191,0.48016,31,29,False,False,
2025,App State,Appalachian State,192,0.47948,23,31,False,False,
2025,Dayton,Dayton,193,0.4794,27,31,False,False,
2025,Maine,Maine,194,0.47891,20,31,False,False,
2025,Villanova,Villanova,195,0.4787,22,28,False,False,
2025,Sacred Heart,Sacred Heart,196,0.47838,28,26,False,False,
2025,Florida A&M,Florida A&M,197,0.47817,33,25,False,False,
2025,Monmouth,Monmouth,198,0.47787,24,30,False,False,
2025,Fordham,Fordham,199,0.4777,25,33,False,False,
2025,Middle Tenn.,Middle Tenn.,200,0.47613,23,32,False,False,
2025,California Baptist,California Baptist,201,0.47594,30,27,False,False,
2025,Nicholls,Nicholls,202,0.47511,17,32,False,False,
2025,North Ala.,North Ala.,203,0.47424,24,31,False,False,
2025,SFA,Stephen F. Austin,204,0.47373,18,31,False,False,
2025,Bucknell,Bucknell,205,0.47358,18,27,False,False,
2025,CSUN,CSUN,205,0.47358,15,34,False,False,
2025,NJIT,NJIT,207,0.47336,27,26,False,False,
2025,James Madison,James Madison,208,0.47305,17,38,False,False,
2025,Central Conn. St.,Central Connecticut State,209,0.47191,31,15,True,False,
2025,Alabama St.,Alabama State,210,0.4717,31,29,False,False,
2025,Central Mich.,Central Michigan,211,0.47157,20,35,False,False,
2025,Tarleton St.,Tarleton St.,212,0.47085,24,32,False,False,
2025,Marist,Marist,213,0.46998,26,28,False,False,
2025,Hofstra,Hofstra,214,0.46981,18,36,False,False,
2025,Elon,Elon,215,0.46888,25,32,False,False,
2025,Western Ill.,Western Ill.,216,0.46885,18,32,False,False,
2025,Lipscomb,Lipscomb,217,0.46881,25,30,False,False,
2025,Santa Clara,Santa Clara,218,0.46861,20,30,False,False,
2025,Memphis,Memphis,219,0.46859,22,33,False,False,
2025,Rice,Rice,220,0.46839,17,40,False,False,
2025,Air Force,Air Force,221,0.46757,20,34,False,False,
2025,San Francisco,San Francisco,222,0.46748,26,30,False,False,
2025,Radford,Radford,223,0.46719,28,28,False,False,
2025,St. Bonaventure,St. Bonaventure,224,0.46585,20,29,False,False,
2025,Milwaukee,Milwaukee,225,0.46577,24,35,False,False,
2025,William & Mary,William & Mary,226,0.46541,21,35,False,False,
2025,Western Mich.,Western Michigan,227,0.46516,19,32,False,False,
2025,UT Martin,Tennessee-Martin,228,0.46341,20,34,False,False,
2025,Belmont,Belmont,229,0.46203,26,34,False,False,
2025,VMI,VMI,230,0.46188,27,26,False,False,
2025,Jackson St.,Jackson State,231,0.46093,30,21,False,False,
2025,Ohio St.,Ohio State,232,0.45968,13,37,False,False,
2025,CSU Bakersfield,Cal State Bakersfield,233,0.45944,18,38,False,False,
2025,Washington St.,Washington State,234,0.45857,18,36,False,False,
2025,Manhattan,Manhattan,235,0.45848,20,28,False,False,
2025,UAlbany,Albany,236,0.45833,22,32,False,False,
2025,Lehigh,Lehigh,237,0.45798,24,26,False,False,
2025,Eastern Mich.,Eastern Michigan,238,0.4579,21,31,False,False,
