team_id,team_name,sport,division,ncaa_school,primary_metric_name,primary_metric_value,fgr,primary_percentile,fgr_percentile,education_percentile
1563,Erskine,Softball,D2,Erskine College,ASR,92.0,60.0,0.5338645418326693,0.2962962962962963,0.4150804190644828
1539,Glenville St.,Softball,D2,Glenville State University,ASR,91.0,62.0,0.4900398406374502,0.33127572016460904,0.4106577804010296
1438,Frostburg St.,Softball,D2,Frostburg State University,ASR,89.0,,0.40836653386454186,,0.40836653386454186
1637,Wayne St. (NE),Softball,D2,Wayne State College (Nebraska),ASR,87.0,67.0,0.33665338645418325,0.46502057613168724,0.4008369812929352
1500,Tex. A&M-Kingsville,Softball,D2,Texas A&M University-Kingsville,ASR,69.0,78.0,0.053784860557768925,0.7469135802469136,0.4003492204023412
1635,West Virginia St.,Softball,D2,West Virginia State University,ASR,90.0,63.0,0.44223107569721115,0.35390946502057613,0.39807027035889364
1626,Post,Softball,D2,Post University,ASR,92.0,58.0,0.5338645418326693,0.25308641975308643,0.39347548079287786
1477,Georgian Court,Softball,D2,Georgian Court University,ASR,88.0,65.0,0.36852589641434264,0.4156378600823045,0.3920818782483236
1625,Texas Woman's,Softball,D2,Texas Woman's University,ASR,95.0,50.0,0.6573705179282868,0.12551440329218108,0.39144246061023397
1622,Ursuline,Softball,D2,Ursuline College,ASR,88.0,64.0,0.36852589641434264,0.3786008230452675,0.37356335972980503
1538,Saint Martin's,Softball,D2,Saint Martin's University,ASR,91.0,58.0,0.4900398406374502,0.25308641975308643,0.3715631301952683
1581,Lees-McRae,Softball,D2,Lees-McRae College,ASR,91.0,58.0,0.4900398406374502,0.25308641975308643,0.3715631301952683
1530,Sonoma St.,Softball,D2,Sonoma State University,ASR,89.0,62.0,0.40836653386454186,0.33127572016460904,0.3698211270145755
1836,Sul Ross St.,Softball,D2,Sul Ross State University,ASR,88.0,,0.36852589641434264,,0.36852589641434264
1468,Purdue Northwest,Softball,D2,Purdue University Northwest,ASR,84.0,67.0,0.26095617529880477,0.46502057613168724,0.362988375715246
1478,Pace,Softball,D2,Pace University,ASR,95.0,43.0,0.6573705179282868,0.06172839506172839,0.3595494564950076
1545,Missouri Western,Softball,D2,Missouri Western State University,ASR,90.0,59.0,0.44223107569721115,0.2716049382716049,0.356918006984408
1404,Shippensburg,Softball,D2,Shippensburg University of Pennsylvania,ASR,82.0,68.0,0.19721115537848605,0.5061728395061729,0.3516919974423295
1561,Northwest Nazarene,Softball,D2,Northwest Nazarene University,ASR,88.0,62.0,0.36852589641434264,0.33127572016460904,0.34990080828947584
1494,Union (TN),Softball,D2,Union University,ASR,91.0,56.0,0.4900398406374502,0.20781893004115226,0.34892938533930123
1567,Queens (NY),Softball,D2,Queens College (New York),ASR,74.0,71.0,0.08764940239043825,0.5946502057613169,0.3411498040758776
1412,Lenoir-Rhyne,Softball,D2,Lenoir-Rhyne University,ASR,89.0,59.0,0.40836653386454186,0.2716049382716049,0.33998573606807336
2065,USC Beaufort,Softball,D2,University of South Carolina Beaufort,ASR,86.0,63.0,0.32270916334661354,0.35390946502057613,0.33830931418359483
1574,Chaminade,Softball,D2,Chaminade University,ASR,84.0,65.0,0.26095617529880477,0.4156378600823045,0.33829701769055465
1565,Augusta,Softball,D2,Augusta University,ASR,88.0,60.0,0.36852589641434264,0.2962962962962963,0.33241109635531946
1646,Palm Beach Atl.,Softball,D2,Palm Beach Atlantic University,ASR,89.0,58.0,0.40836653386454186,0.25308641975308643,0.3307264768088142
1479,Southeastern Okla.,Softball,D2,Southeastern Oklahoma State University,ASR,91.0,53.0,0.4900398406374502,0.17078189300411523,0.3304108668207827
1449,Belmont Abbey,Softball,D2,Belmont Abbey College,ASR,84.0,64.0,0.26095617529880477,0.3786008230452675,0.31977849917203616
1459,Malone,Softball,D2,Malone University,ASR,84.0,64.0,0.26095617529880477,0.3786008230452675,0.31977849917203616
1388,Virginia St.,Softball,D2,Virginia State University,ASR,80.0,67.0,0.16733067729083664,0.46502057613168724,0.3161756267112619
1546,Savannah St.,Softball,D2,Savannah State University,ASR,82.0,65.0,0.19721115537848605,0.4156378600823045,0.3064245077303953
1411,Tusculum,Softball,D2,Tusculum University,ASR,90.0,52.0,0.44223107569721115,0.15843621399176955,0.3003336448444903
1453,Cal St. Dom. Hills,Softball,D2,"California State University, Dominguez Hills",ASR,78.0,67.0,0.13346613545816732,0.46502057613168724,0.2992433557949273
1455,Franklin Pierce,Softball,D2,Franklin Pierce University,ASR,88.0,57.0,0.36852589641434264,0.22839506172839505,0.29846047907136886
1506,Spring Hill,Softball,D2,Spring Hill College,ASR,88.0,57.0,0.36852589641434264,0.22839506172839505,0.29846047907136886
1516,Angelo St.,Softball,D2,Angelo State University,ASR,80.0,65.0,0.16733067729083664,0.4156378600823045,0.29148426868657057
1610,Bloomfield,Softball,D2,Bloomfield College,ASR,88.0,56.0,0.36852589641434264,0.20781893004115226,0.28817241322774745
1495,Rogers St.,Softball,D2,Rogers State University,ASR,84.0,60.0,0.26095617529880477,0.2962962962962963,0.2786262357975505
1466,Cal St. San Marcos,Softball,D2,"California State University, San Marcos",ASR,84.0,60.0,0.26095617529880477,0.2962962962962963,0.2786262357975505
1557,Stanislaus St.,Softball,D2,"California State University, Stanislaus",ASR,74.0,67.0,0.08764940239043825,0.46502057613168724,0.27633498926106276
1624,Hawaii Pacific,Softball,D2,Hawaii Pacific University,ASR,72.0,67.0,0.05976095617529881,0.46502057613168724,0.262390766153493
1457,Bowie St.,Softball,D2,Bowie State University,ASR,68.0,67.0,0.043824701195219126,0.46502057613168724,0.25442263866345316
1638,Northeastern St.,Softball,D2,Northeastern State University,ASR,86.0,54.0,0.32270916334661354,0.18106995884773663,0.2518895610971751
1533,Walsh,Softball,D2,Walsh University,ASR,79.0,63.0,0.14940239043824702,0.35390946502057613,0.2516559277294116
1612,Tex. A&M Int'l,Softball,D2,Texas A&M International University,ASR,80.0,62.0,0.16733067729083664,0.33127572016460904,0.24930319872772283
1445,Washburn,Softball,D2,Washburn University,ASR,88.0,50.0,0.36852589641434264,0.12551440329218108,0.24702014985326187
1521,Christian Brothers,Softball,D2,Christian Brothers University,ASR,73.0,65.0,0.0697211155378486,0.4156378600823045,0.24267948781007656
1620,Benedict,Softball,D2,Benedict College,ASR,75.0,64.0,0.10557768924302789,0.3786008230452675,0.2420892561441477
1528,UNC Pembroke,Softball,D2,University of North Carolina at Pembroke,ASR,85.0,54.0,0.29880478087649404,0.18106995884773663,0.23993736986211534
1399,North Georgia,Softball,D2,University of North Georgia,ASR,88.0,46.0,0.36852589641434264,0.09053497942386832,0.2295304379191055
1573,Cal Poly Humboldt,Softball,D2,"California State Polytechnic University, Humboldt",ASR,77.0,62.0,0.12151394422310757,0.33127572016460904,0.2263948321938583
1450,Harding,Softball,D2,Harding University,ASR,88.0,44.0,0.36852589641434264,0.07407407407407407,0.22129998524420835
1541,Southwestern Okla.,Softball,D2,Southwestern Oklahoma State University,ASR,85.0,50.0,0.29880478087649404,0.12551440329218108,0.21215959208433754
1395,Charleston (WV),Softball,D2,University of Charleston (West Virginia),ASR,84.0,52.0,0.26095617529880477,0.15843621399176955,0.20969619464528716
1547,Newman,Softball,D2,Newman University,ASR,83.0,55.0,0.22310756972111553,0.1934156378600823,0.20826160379059894
1515,Delta St.,Softball,D2,Delta State University,ASR,86.0,45.0,0.32270916334661354,0.0823045267489712,0.20250684504779237
1621,Miles,Softball,D2,Miles College,ASR,79.0,58.0,0.14940239043824702,0.25308641975308643,0.2012444050956667
1446,Limestone,Softball,D2,Limestone University,ASR,75.0,60.0,0.10557768924302789,0.2962962962962963,0.2009369927696621
1428,Central Okla.,Softball,D2,University of Central Oklahoma,ASR,83.0,53.0,0.22310756972111553,0.17078189300411523,0.19694473136261537
1400,Carson-Newman,Softball,D2,Carson-Newman University,ASR,82.0,55.0,0.19721115537848605,0.1934156378600823,0.19531339661928418
1509,Henderson St.,Softball,D2,Henderson State University,ASR,81.0,56.0,0.18127490039840638,0.20781893004115226,0.19454691521977932
1536,Chadron St.,Softball,D2,Chadron State College,ASR,82.0,54.0,0.19721115537848605,0.18106995884773663,0.18914055711311134
2070,Roosevelt,Softball,D2,Roosevelt University,ASR,80.0,56.0,0.16733067729083664,0.20781893004115226,0.18757480366599444
1417,Southern Nazarene,Softball,D2,Southern Nazarene University,ASR,78.0,57.0,0.13346613545816732,0.22839506172839505,0.1809305985932812
1643,Midwestern St.,Softball,D2,Midwestern State University,ASR,80.0,55.0,0.16733067729083664,0.1934156378600823,0.18037315757545946
1586,East Central,Softball,D2,East Central University,ASR,85.0,42.0,0.29880478087649404,0.051440329218107,0.1751225550473005
1524,Adams St.,Softball,D2,Adams State University,ASR,74.0,58.0,0.08764940239043825,0.25308641975308643,0.17036791107176236
1426,Francis Marion,Softball,D2,Francis Marion University,ASR,84.0,44.0,0.26095617529880477,0.07407407407407407,0.16751512468643942
1523,Kentucky St.,Softball,D2,Kentucky State University,ASR,83.0,46.0,0.22310756972111553,0.09053497942386832,0.15682127457249193
1596,Arkansas Tech,Softball,D2,Arkansas Tech University,ASR,81.0,50.0,0.18127490039840638,0.12551440329218108,0.15339465184529372
1507,Concord,Softball,D2,Concord University,ASR,78.0,52.0,0.13346613545816732,0.15843621399176955,0.14595117472496844
1512,Southern Ark.,Softball,D2,Southern Arkansas University,ASR,78.0,52.0,0.13346613545816732,0.15843621399176955,0.14595117472496844
1419,Young Harris,Softball,D2,Young Harris College,ASR,84.0,33.0,0.26095617529880477,0.012345679012345678,0.13665092715557522
1430,Valdosta St.,Softball,D2,Valdosta State University,ASR,65.0,57.0,0.03187250996015936,0.22839506172839505,0.1301337858442772
1589,Lincoln (PA),Softball,D2,Lincoln University (Pennsylvania),ASR,75.0,50.0,0.10557768924302789,0.12551440329218108,0.11554604626760448
1575,Johnson C. Smith,Softball,D2,Johnson C. Smith University,ASR,83.0,0.0,0.22310756972111553,0.00411522633744856,0.11361139802928205
1392,West Tex. A&M,Softball,D2,West Texas A&M University,ASR,82.0,37.0,0.19721115537848605,0.01646090534979424,0.10683603036414015
1422,Lander,Softball,D2,Lander University,ASR,74.0,50.0,0.08764940239043825,0.12551440329218108,0.10658190284130967
1391,Wilmington (DE),Softball,D2,Wilmington University (Delaware),ASR,79.0,41.0,0.14940239043824702,0.04526748971193416,0.09733494007509058
1460,Converse,Softball,D2,Converse University,ASR,76.0,44.0,0.11553784860557768,0.07407407407407407,0.09480596133982588
1594,Hawaii Hilo,Softball,D2,University of Hawaii at Hilo,ASR,68.0,50.0,0.043824701195219126,0.12551440329218108,0.0846695522437001
1476,Fort Valley St.,Softball,D2,Fort Valley State University,ASR,73.0,46.0,0.0697211155378486,0.09053497942386832,0.08012804748085846
1642,Shaw,Softball,D2,Shaw University,ASR,65.0,50.0,0.03187250996015936,0.12551440329218108,0.07869345662617022
1508,Minot St.,Softball,D2,Minot State University,ASR,69.0,47.0,0.053784860557768925,0.09876543209876543,0.07627514632826718
1613,Academy of Art,Softball,D2,Academy of Art University,ASR,54.0,50.0,0.01593625498007968,0.12551440329218108,0.07072532913613039
1504,Black Hills St.,Softball,D2,Black Hills State University,ASR,75.0,40.0,0.10557768924302789,0.03292181069958848,0.06924974997130819
2052,Edward Waters,Softball,D2,Edward Waters University,ASR,50.0,50.0,0.01195219123505976,0.12551440329218108,0.06873329726362042
1385,MSU Denver,Softball,D2,Metropolitan State University of Denver,ASR,74.0,40.0,0.08764940239043825,0.03292181069958848,0.060285606545013366
1540,Tuskegee,Softball,D2,Tuskegee University,ASR,68.0,43.0,0.043824701195219126,0.06172839506172839,0.05277654812847376
1630,Lincoln (MO),Softball,D2,Lincoln University (Missouri),ASR,73.0,40.0,0.0697211155378486,0.03292181069958848,0.05132146311871854
1648,Livingstone,Softball,D2,Livingstone College,ASR,60.0,43.0,0.02390438247011952,0.06172839506172839,0.04281638876592396
1431,Eastern N.M.,Softball,D2,Eastern New Mexico University,ASR,59.0,40.0,0.0199203187250996,0.03292181069958848,0.02642106471234404
1381,Albany St. (GA),Softball,D2,Albany State University (Georgia),ASR,65.0,38.0,0.03187250996015936,0.0205761316872428,0.026224320823701082
2086,Allen,Softball,D2,Allen University,ASR,15.0,18.0,0.00796812749003984,0.00823045267489712,0.00809929008246848
2074,Jessup,Softball,D2,Jessup University,ASR,0.0,,0.00398406374501992,,0.00398406374501992
