id,player_name,position,classification,transferred,previous_team,recruited_rank,sixty_four_draft_ranking,team_id,player_id_ncaa,secondary_position,utility,height,bat,throw,hometown
96737,Rozelyn Carrillo,INF,,FALSE,,,,1204,2470274,,,65,R,R,"Palmdale, CA"
96738,Rubi Butler,C,,FALSE,,,,1905,2648865,2B,FALSE,,,,
96739,Ruby Anderson,P,So,FALSE,,,,1165,2951898,,FALSE,67,R,R,"Victoria, Canada"
96740,Ruby Davis,OF,,FALSE,,,,1471,2667716,,,,,,
96741,Ruby Hite,LF,Jr,FALSE,,,,1906,2970148,C,FALSE,65,R,R,"Clarksville, VA"
96742,Ruby Kappeler,OF,,FALSE,,,,1708,2310657,,,,,,
96743,Ruby Madia,1B,Jr,FALSE,,,,1915,2975718,C,FALSE,,,,
96744,Ruby Meylan,P,Sr,FALSE,,,,1119,2795508,,FALSE,73,R,R,"Omaha, NE"
96745,Ruby Stewart,INF,,FALSE,,,,1846,2674214,,,,,,
96746,Ruby Stewart,2B,Jr,FALSE,,,,1941,2965551,,FALSE,66,R,R,"Seattle, WA"
96747,Ruby Wilson,C,Sr,FALSE,,,,1651,2802215,,FALSE,63,R,R,"Merrimack, NH"
96748,Rusti Glenn,3B,,FALSE,,,,1377,2811600,2B,FALSE,63,R,R,"Fort Mohave, AZ"
96749,Ruth Freiberg,LF,Sr,FALSE,,,,1607,2805111,,FALSE,67,R,R,"Hopkins, MN"
96750,Ruth Kaiser,1B,Jr,FALSE,,,,1732,2957774,,FALSE,,,,"Fort Wayne, IN"
96751,Ruthie Allen,SS,,FALSE,,,,1449,2816174,2B,FALSE,,R,R,"Cumming, GA"
96752,Ry Binne,SS,Sr,FALSE,,,,1165,2939464,,FALSE,66,L,R,"Kelowna, Canada"
96753,Ryan Brown,DH,Jr,TRUE,1161,,,1191,2946519,1B,FALSE,68,R,R,"Thompsons Station, TN"
96754,Ryan Fraser,1B,Jr,FALSE,,,,1457,2957950,C,FALSE,65,,,"Upper Marlboro, MD"
96755,Ryan Gallegos,INF,,FALSE,,,,1180,2494011,,,66,,,"Denton, TX"
96756,Ryan Grace,P,Sr,FALSE,,,,1110,2799432,,FALSE,,,,"Sammamish, WA"
96757,Ryan Hanson,1B,,FALSE,,,,1565,2943778,C,FALSE,,,,
96758,Ryan Jurischk,P,Jr,FALSE,,,,1775,2945864,,FALSE,,,,
96759,Ryan Maddox,P,So,TRUE,1096,,,1101,2950436,,FALSE,63,L,L,"Fresno, CA"
96760,Ryan Merriwether,1B,,FALSE,,,,1199,2658412,,,68,,,"Inglewood, CA"
96761,Ryan Morse,,Jr,FALSE,,,,1404,2956396,,FALSE,,L,L,
96762,Ryan Pierce,P,,FALSE,,,,2027,2960800,,,,,,
96763,Ryan Rangel,1B,Jr,FALSE,,,,1636,2946397,DH,FALSE,64,R,R,"Seguin, TX"
96764,Ryan Smith,RF,Sr,FALSE,,,,1888,2817758,,FALSE,67,R,R,"Mechanicsburg, PA"
96765,Ryan Starr,3B,Sr,FALSE,,,,1243,2808982,,FALSE,63,L,R,"New York, NY"
96766,Ryan Wallace,3B,Jr,FALSE,,,,1490,2954228,,FALSE,64,R,R,
96767,Ryan Zimmerman,3B,,FALSE,,,,1761,2672022,,,,,,
96768,Ryann Darling,INF,,FALSE,,,,1438,2466302,,,,,,
96769,Ryann Orange,P,,FALSE,,,,1118,2811731,,FALSE,,,,"Torrance, CA"
96770,Ryann Ramacciatti,INF,,FALSE,,,,1908,2496219,,,,,,
96771,Ryann Schexnayder,P,Sr,FALSE,,,,1229,2814027,,FALSE,64,L,L,"Walker, LA"
96772,Ryann Stoudt,OF,,FALSE,,,,1639,2820538,,,,,,
96773,Ry'Ann Tharp,LF,,FALSE,,,,1711,2669900,CF,FALSE,,,,
96774,Ryanna Valdivia,1B,,FALSE,,,,1292,2949627,,FALSE,69,R,R,"Elkhorn, NE"
96775,Ryanne Ellis,UT,Jr,FALSE,,,,1176,2938056,,FALSE,67,R,R,"Aynor, SC"
96776,Ryanne Haynes,OF,,FALSE,,,,1201,2797608,,,63,,,"Bellingham, MA"
96777,Ryanne Yoshimura,2B,Jr,FALSE,,,,2028,2958103,C,FALSE,,,,
96778,Rycca Hinton,CF,,FALSE,,,,1506,2667138,P,TRUE,67,L,R,"Mobile, AL"
96779,Ryen Browning,P,,FALSE,,,,1893,2810011,,,,,,
96780,Ryen Herman,C,So,FALSE,,,,1442,2942924,,FALSE,63,R,R,"Rio Rancho, NM"
96781,Ryen Ross,C,,FALSE,,,,1298,2658108,,FALSE,,R,R,"Bentonville, AR"
96782,Ryla Traylor,INF,,FALSE,,,,1219,2662038,,,,,,"Barnesville, GA"
96783,Rylan Dooner,1B,,FALSE,,,,1175,2672902,LF,FALSE,67,R,R,"Tuttle, OK"
96784,Rylan Ewoldt,DH,,FALSE,,,,1224,2651766,,FALSE,64,,,"Lincoln, NE"
96785,Rylan Nakamura,2B,Jr,FALSE,,,,1691,2964181,,FALSE,62,R,R,"Honolulu, HI"
96786,Rylan Smith,P,Jr,FALSE,,,,1143,2936906,,FALSE,66,,,"Nolensville, TN"
96787,Rylea Gist,RF,Jr,FALSE,,,,1706,2975639,,FALSE,67,R,R,
96788,Rylea Lynch,P,,FALSE,,,,1767,2952831,C,TRUE,,,,
96789,Rylea Sandel,SS,,FALSE,,,,1664,2691760,,FALSE,,,,
96790,Rylea Smtih,OF,,FALSE,,,,1194,2341026,,,,,,
96791,Rylee Albany,RF,Jr,FALSE,,,,1862,2979854,C,FALSE,63,L,L,"Middletown, DE"
96792,Rylee Anglen,2B,Sr,FALSE,,,,1428,2809358,,FALSE,63,L,R,"Skiatook, OK"
96793,Rylee Anspach,INF,,FALSE,,,,1706,2515842,,,,,,
96794,Rylee Baetz,2B,,FALSE,,,,1511,2682030,,FALSE,66,R,R,"Hartford, WI"
96795,Rylee Blake,2B,,FALSE,,,,1821,2464741,,,,,,
96796,Rylee Blandin,P,Jr,FALSE,,,,1698,2959072,,FALSE,,R,R,"Northfield, MN"
96797,Rylee Boone,RF,,FALSE,,,,1337,2799031,C,FALSE,63,L,R,"LaCygne, KS"
96798,Rylee Brice,UT,,FALSE,,,,1136,2944152,,,65,L,R,"Lewisville, TX"
96799,Rylee Broshous,LF,Jr,FALSE,,,,1918,2963694,,FALSE,,R,R,"Forreston, IL"
96800,Rylee Butler,RF,Sr,FALSE,,,,1193,2824374,,FALSE,67,L,R,"Tuscaloosa, AL"
96801,Rylee Campbell,P,,FALSE,,,,1657,2682928,,FALSE,,,,
96802,Rylee Cloud,SS,Sr,TRUE,1195,,,1229,2817732,RF,FALSE,62,R,R,"Mittie, LA"
96803,RyLee Crandall,P,Sr,FALSE,,,,1119,2819530,,FALSE,66,R,R,"Artesia, NM"
96804,Rylee Dreyer,OF,,FALSE,,,,1422,2802522,,,,,,
96805,Rylee Dugar,P,Sr,FALSE,,,,1376,2824352,,FALSE,66,R,R,"Simi Valley, CA"
96806,Rylee Dunkin,C,Jr,FALSE,,,,1806,2973874,,FALSE,62,R,R,"Hamilton, IA"
96807,Rylee Eyster,RF,Sr,FALSE,,,,1229,2814024,LF,FALSE,63,L,R,"Southaven, MS"
96808,Rylee Falcone,2B,,FALSE,,,,1992,2971034,SS,FALSE,,,,
96809,Rylee Gattis,P,Sr,FALSE,,,,1640,2812227,1B,TRUE,70,,,
96810,Rylee Gowan,3B,,FALSE,,,,1870,2808921,,,62,R,R,"Green Bay, WI"
96811,Rylee Green,RF,,FALSE,,,,1461,2670888,,FALSE,,R,R,"Fortson, GA"
96812,Rylee Gresham,DH,,FALSE,,,,1547,2957141,,FALSE,66,R,R,"Surprise, AZ"
96813,Rylee Harris,2B,Jr,FALSE,,,,1863,2933947,,FALSE,,R,R,"Allen, TX"
96814,Rylee Held,2B,,FALSE,,,,2091,2940201,,,65,R,R,"Lawrenceburg, IN"
96815,Rylee Henderson,3B,,FALSE,,,,1350,2944679,SS,FALSE,65,R,R,"Jurupa Valley, CA"
96816,Rylee Herr,OF,,FALSE,,,,1874,2971752,,,64,R,R,"Rindge, NH"
96817,Rylee Hershberger,UT,,FALSE,,,,1931,2337021,,,,,,
96818,Rylee Hesske,INF,,FALSE,,,,1858,2952429,,,,,,
96819,Rylee Hobel,CF,Sr,FALSE,,,,1614,2674541,,FALSE,64,R,R,"Coopersburg, PA"
96820,Rylee Holtorf,SS,,FALSE,,,,1095,2656407,DH,FALSE,66,R,R,"Peoria, AZ"
96821,Rylee Hrbacek,INF,,FALSE,,,,2091,2963977,,,65,R,R,"Apache, OK"
96822,Rylee Johnson,INF,,FALSE,,,,1657,2975238,,,,,,
96823,Rylee Johnson,OF,,FALSE,,,,1791,2142929,,,,,,
96824,Rylee Kent,C,,FALSE,,,,1378,2659415,,,63,,,"Lake Worth, FL"
96825,Rylee Klema,P,,FALSE,,,,1932,2139337,,,64,R,R,
96826,Rylee Kolb,OF,,FALSE,,,,1454,2481142,,,69,R,R,"Jefferson City, MO"
96827,Rylee Konowalchuk,C,,FALSE,,,,1581,2941563,3B,FALSE,,,,
96828,Rylee Landreaux,CF,,FALSE,,,,1714,2676071,LF,FALSE,66,L,R,"New Orleans, LA"
96829,Rylee Lemos,LF,Sr,FALSE,,,,1428,2809356,,FALSE,66,L,R,
96830,Rylee Locklear,2B,Jr,FALSE,,,,2000,2969519,,FALSE,66,R,R,
96831,Rylee Lunn,OF,,FALSE,,,,1471,2495336,,,,,,
96832,Rylee Lutz,P,,FALSE,,,,1725,2683070,,FALSE,66,R,R,"Mantua, NJ"
96833,Rylee Maloney,C,Sr,FALSE,,,,1391,2808815,1B,FALSE,66,R,R,"Newark, DE"
96834,Rylee Martin,1B,Sr,FALSE,,,,1855,2831305,,FALSE,64,L,R,"Dillsburg, PA"
96835,Rylee Martinez,3B,Sr,FALSE,,,,1802,2835717,,FALSE,,,,
96836,Rylee McDaniel,SS,Sr,TRUE,1599,,,1202,2950597,,FALSE,67,R,R,"Ventura, CA"
96837,Rylee McGonigle,P,,FALSE,,,,1602,2674799,,,71,R,R,"Decatur, IL"
96838,Rylee Moore,RF,Jr,FALSE,,,,1494,2948922,P,TRUE,64,L,R,"Abilene, TX"
96839,Rylee Newhard,1B,,FALSE,,,,1708,2833287,,,,,,
96840,Rylee Nicholson,CF,,FALSE,,,,1273,2660330,,FALSE,69,R,R,"Frisco, TX"
96841,Rylee Nishimoto,OF,,FALSE,,,,1530,2652984,,,61,L,R,"Mililani, HI"
96842,Rylee Oborski,INF,,FALSE,,,,1500,2671125,,,,,,
96843,Rylee Omahen,UT,,FALSE,,,,1422,2486161,,,,,,
96844,Rylee Page,P,,FALSE,,,,1729,2689294,SS,TRUE,,,,
96845,Rylee Pangborn,P,,FALSE,,,,1704,2659692,,,,,,
96846,Rylee Pelant,3b,,FALSE,,,,1683,2829549,,,,,,
96847,Rylee Peters,INF,,FALSE,,,,1155,2801988,,,66,,,"Quincy, WA"
96848,Rylee Pinedo,RF,Jr,FALSE,,,,1104,2805395,LF,FALSE,63,L,R,"Camarillo, CA"
96849,Rylee Piper,P,Jr,FALSE,,,,1679,2969005,,FALSE,,R,R,"Newville, PA"
96850,Rylee Price,3B,,FALSE,,,,1409,2952693,DH,FALSE,67,R,R,"Bakersfield, CA"
96851,Rylee Purvis,SS,,FALSE,,,,1688,2495713,,,,,,
96852,Rylee Rehbein,P,Jr,FALSE,,,,1101,2942467,,FALSE,65,R,R,"Battle Ground, WA"
96853,Rylee Rice,INF,,FALSE,,,,1835,2968330,,,,R,R,"Coldwater, MI"
96854,Rylee Riesberg,dh,,FALSE,,,,1550,2961410,,,,,,
96855,Rylee Ross,2B,Sr,FALSE,,,,1514,2817202,,FALSE,,,,"Newcastle, OK"
96856,Rylee Saxon,INF,,FALSE,,,,1383,2958646,,,67,R,R,"Easley, SC"
96857,Rylee Schaar,C,,FALSE,,,,1768,2674350,,,,,,
96858,Rylee Sullivan,2B,Jr,FALSE,,,,1731,2955132,SS,FALSE,,R,R,"Manalapan, NJ"
96859,Rylee Tineri,OF,,FALSE,,,,1867,2835730,,,62,R,R,"Lancaster, PA"
96860,Rylee Veron,P,,FALSE,,,,1437,2648914,,FALSE,,,,
96861,Rylee Watson,C,Jr,FALSE,,,,1648,2938305,,FALSE,67,,,"Rialto, CA"
96862,Rylee Webb,RF,Jr,FALSE,,,,1355,2947077,DH,FALSE,64,L,L,"Payneville, KY"
96863,Rylee White,3B,Jr,FALSE,,,,1224,2964714,SS,FALSE,68,R,R,"Torrance, CA"
96864,Rylee Wyman,P,Sr,FALSE,,,,1231,2810989,,FALSE,69,R,R,"Gardnerville, NV"
96865,Rylei Trujillo,DH,Jr,FALSE,,,,1356,2941644,,FALSE,68,R,R,"Sacramento, CA"
96866,Ryleigh Boyett,1B,,FALSE,,,,1275,2659321,,FALSE,67,,,"Cookeville, TN"
96867,Ryleigh Carraway,INF,,FALSE,,,,1252,2805942,,,71,R,R,"New Baltimore, MI"
96868,Ryleigh Carricaburu,C,,FALSE,,,,1222,2483689,3B,FALSE,69,R,R,"Riverside, CA"
96869,Ryleigh Denton,P,,FALSE,,,,1333,2801743,,,69,L,R,"Rotan, TX"
96870,Ryleigh Falvey,CF,Jr,FALSE,,,,1750,2981471,C,FALSE,,,,
96871,Ryleigh Jones,RF,,FALSE,,,,1544,2966097,LF,FALSE,66,R,R,"Alma, KS"
96872,Ryleigh Jones,2B,,FALSE,,,,1639,2656448,,FALSE,,,,
96873,Ryleigh Langwell,UT,,FALSE,,,,1436,2311581,,,,,,
96874,Ryleigh Manning,LF,Jr,TRUE,1826,,,1853,2978291,CF,FALSE,64,R,R,"Sparta, NJ"
96875,Ryleigh Maples,3B,Jr,FALSE,,,,1699,2955516,,FALSE,66,R,R,"Maryville, TN"
96876,Ryleigh Mata,2B,,FALSE,,,,1109,2664534,1B,FALSE,63,L,R,"Santa Fe, TX"
96877,Ryleigh Melendez,OF,,FALSE,,,,1462,2951750,,,61,L,R,"Yorktown Heights, NY"
96878,Ryleigh Peters,P,Jr,TRUE,1638,,,1629,2949466,,FALSE,68,R,R,"Camden, OH"
96879,Ryleigh Sapp,P,,FALSE,,,,1342,2949120,,FALSE,66,,,"Monroe, GA"
96880,Ryleigh Thomas,LF,Jr,FALSE,,,,1153,2946077,,FALSE,67,R,R,"North East, MD"
96881,Ryleigh Ward,RF,Jr,FALSE,,,,1905,2951503,LF,FALSE,66,,,"Prince Frederick, MD"
96882,Ryleigh White,P,,FALSE,,,,1161,2481305,,,,,,
96883,Rylen Wiggins,INF,,FALSE,,,,1120,2488382,,,65,R,R,"Wylie, TX"
96884,Ryley Davis,3B,Sr,FALSE,,,,1687,2830550,,FALSE,67,R,R,"Gilbert, AZ"
96885,Ryley Harrison,P,Jr,FALSE,,,,1316,2947119,,FALSE,73,R,R,"Fairhope, AL"
96886,Ryley Kutter,P,Jr,FALSE,,,,1305,2944575,,FALSE,73,R,R,"Duluth, GA"
96887,Ryley Lance,RF,,FALSE,,,,1479,2966623,LF,FALSE,67,R,R,"Royse City, TX"
96888,Ryley Pittman,P,,FALSE,,,,1908,2816229,,,,,,
96889,Ryley Vickroy,3B,,FALSE,,,,2028,2811893,C,FALSE,,,,
96890,Ryley White,P,,FALSE,,,,1317,2304418,,,69,,,"Wareham, MA"
96891,Ryli Kifolo,C,,FALSE,,,,1754,2955534,,,,,,
96892,Rylie Atherton,P,,FALSE,,,,1548,2802152,,,68,R,R,
96893,Rylie Bentley,INF,,FALSE,,,,1852,2458243,,,,R,R,"Henderson, KY"
96894,Rylie Boone,OF,,FALSE,,,,1086,2312059,,,63,L,L,"Owasso, OK"
96895,Rylie Bouvier,1B,,FALSE,,,,1229,2652269,,FALSE,67,L,R,"Santa Fe, TX"
96896,Rylie Buchanan,C,Jr,FALSE,,,,1481,2938983,1B,FALSE,67,L,R,"Austin, IN"
96897,Rylie Crane,2B,Sr,FALSE,,,,1262,2808623,1B,FALSE,67,L,R,"Tucson, AZ"
96898,Rylie Doyle,UT,,FALSE,,,,1526,2948063,,,,,,
96899,Rylie DuVal,3B,Sr,FALSE,,,,1665,2832703,,FALSE,65,R,R,"Elgin, IL"
96900,Rylie DuVal,3b,,FALSE,,,,1953,2838927,,,,,,
96901,Rylie Eaton,INF,,FALSE,,,,1808,2824883,,,,,,
96902,Rylie Erickson,1B,Sr,FALSE,,,,1724,2806936,,FALSE,65,R,R,"Dawsonville, GA"
96903,Rylie Forcier,RF,Jr,FALSE,,,,1726,2980007,1B,FALSE,66,R,R,"Woonsocket, RI"
96904,Rylie Garner,2B,Sr,FALSE,,,,2006,2810438,,FALSE,66,,,
96905,Rylie Giddens,OF,,FALSE,,,,1219,2468015,,,,,,"Overland Park, KS"
96906,Rylie Gilbreath,C,,FALSE,,,,1372,2674784,,,64,,,"Meridian, ID"
96907,Rylie Goodridge,1B,,FALSE,,,,1409,2662106,DH,FALSE,68,R,R,"Oakdale, CA"
96908,Rylie Grantz,UT,,FALSE,,,,1140,2659633,,,68,R,R,"Lexington, KY"
96909,Rylie Grisham,P,,FALSE,,,,1959,2676496,,FALSE,,R,R,
96910,Rylie Haist,P,Jr,FALSE,,,,1553,2961390,,FALSE,,,,
96911,Rylie Hamilton,1B,,FALSE,,,,1235,2487744,,,,,,
96912,Rylie Hartman,C,Sr,FALSE,,,,1207,2807603,,FALSE,,,,"Kankakee, IL"
96913,Rylie Hoad,OF,,FALSE,,,,2091,2835073,,,69,R,R,"Bath, NY"
96914,Rylie Jones,SS,,FALSE,,,,1343,2657501,,FALSE,66,R,R,"Yutan, NE"
96915,Rylie Josephson,RF,,FALSE,,,,1470,2656304,,FALSE,67,L,R,"W Bloomfield, MI"
96916,Rylie Kihara,RF,Sr,FALSE,,,,2028,2811894,,FALSE,,,,
96917,Rylie Metz,2B,Jr,FALSE,,,,1845,2971712,,FALSE,,R,R,
96918,Rylie Moody,SS,,FALSE,,,,1399,2961399,,FALSE,67,R,R,"Douglasville, GA"
96919,Rylie Moore,OF,,FALSE,,,,1706,2515849,,,,,,
96920,Rylie Moss,OF,,FALSE,,,,1285,2655668,,,,,,
96921,Rylie Pindel,P,Sr,FALSE,,,,1152,2798624,,FALSE,74,R,R,"Las Vegas, NV"
96922,Rylie Rohr,SS,,FALSE,,,,1548,2484752,,,67,R,R,
96923,Rylie Rutherford,1B,,FALSE,,,,1244,2964831,DH,FALSE,66,,,"Katy, TX"
96924,Rylie Shipp,2B,Sr,FALSE,,,,1840,2819224,,FALSE,61,L,R,"Missouri City, TX"
96925,Rylie Spiegel,UT,,FALSE,,,,1764,2686680,,,,,,
96926,Rylie Theriot,UT,,FALSE,,,,2091,2821694,,,,,,
96927,Rylie Van Wyk,P,Sr,FALSE,,,,1806,2973890,,FALSE,66,R,R,"Mitchellville, IA"
96928,Rylie Wada,INF,,FALSE,,,,1813,2461953,,,61,L,R,"Honolulu, HI"
96929,Rylie Webster,2B,Sr,FALSE,,,,1426,2648878,SS,FALSE,62,R,R,"Yanceyville, NC"
96930,Rylie West,C,,FALSE,,,,1161,2481187,,,,,,
96931,Rylie Williams,2B,Sr,FALSE,,,,1249,2822633,SS,FALSE,67,R,R,"Autryville, NC"
96932,Rylin Hedgecock,UT,,FALSE,,,,1195,2308997,,,69,R,R,"Valdosta, GA"
96933,Rylin Huddleston,P,,FALSE,,,,1954,2958799,,,,R,R,
96934,Rylinn Groff,C,Jr,FALSE,,,,1224,2965477,,FALSE,67,R,R,"Omaha, NE"
96935,Rylyn Dyer,P,Sr,FALSE,,,,1214,2800225,,FALSE,68,,,"Hamersville, OH"
96936,Rylyn Nelson,2B,,FALSE,,,,1600,2953362,,FALSE,66,R,R,"Sterling, CO"
96937,S. Barbee,,,FALSE,,,,1575,2985216,,,,,,
96938,S. Lescynski,rf,,FALSE,,,,2050,2988451,,,,,,
96939,S. Orlow,LF,,FALSE,,,,2050,2986658,,,,,,
96940,Saadie Maysonet,3B,Sr,FALSE,,,,1503,2807330,P,TRUE,67,R,R,
96941,Sabetha Sands,SS,,FALSE,,,,1479,2815902,2B,FALSE,62,R,R,"Checotah, OK"
96942,Sabina Lehnert,LF,Jr,FALSE,,,,1379,2957192,,FALSE,63,R,R,"Elk Grove, IL"
96943,Sabine Yaeger,OF,,FALSE,,,,1883,2968389,,,62,R,R,"Wittenberg, WI"
96944,Sabrie Purnell,,Jr,FALSE,,,,1452,2962465,,FALSE,62,,,"New Castle, DE"
96945,Sabrina Azua,OF,,FALSE,,,,1684,2951213,,,,,,
96946,Sabrina Bowen,SS,,FALSE,,,,1947,2682691,,,,,,
96947,Sabrina Burke,2B,Sr,FALSE,,,,1768,2819357,,FALSE,,L,R,
96948,Sabrina Celeste,2B,Jr,FALSE,,,,1461,2951108,C,FALSE,,R,R,"New Port Richey, FL"
96949,Sabrina Colon,2B,,FALSE,,,,1851,2834365,C,FALSE,,,,
96950,Sabrina Di Vito,P,Jr,FALSE,,,,1781,2948011,1B,TRUE,67,R,R,"Prospect Heights, IL"
96951,Sabrina Garcia,1B,,FALSE,,,,1606,2946565,,,,,,
96952,Sabrina Gonzalez,P,,FALSE,,,,1455,2513220,,,67,R,R,"Chandler, AZ"
96953,Sabrina Graf,DH,,FALSE,,,,1769,2967441,,FALSE,,,,
96954,Sabrina Grizzaffi,INF,,FALSE,,,,1604,2509798,,,,,,
96955,Sabrina Javorsky,C,,FALSE,,,,1279,2680843,LF,FALSE,67,,,"Ladera Ranch, CA"
96956,Sabrina Jolin,P,,FALSE,,,,1299,2660036,,FALSE,66,R,R,"Anchorage, AK"
96957,Sabrina Kaffl,UT,,FALSE,,,,1475,2654519,,,,,,
96958,Sabrina Kauffman,C,Jr,FALSE,,,,2029,2977816,,FALSE,66,R,L,"Garrett, IN"
96959,Sabrina Leonard,1B,Sr,FALSE,,,,1773,2813601,,FALSE,,R,R,
96960,Sabrina Liston,P,,FALSE,,,,1884,2351034,,,,,,
96961,Sabrina Olmo,OF,,FALSE,,,,1611,2465254,,,,,,
96962,Sabrina Pastino,1B,Jr,FALSE,,,,1572,2951014,,FALSE,65,L,R,"Philadelphia, PA"
96963,Sabrina Seaton,3B,,FALSE,,,,1297,2825025,,FALSE,73,,,"Yorba Linda, CA"
96964,Sachi Reyes,INF,,FALSE,,,,1936,2956488,,,,,,
96965,Sadie Bowers,3b,,FALSE,,,,1914,2986641,,,,,,
96966,Sadie Gaberell,C,,FALSE,,,,1741,2517502,,,,,,
96967,Sadie Gonzalez,LF,Jr,FALSE,,,,1969,2960813,RF,FALSE,67,,,
96968,Sadie Hampton,OF,,FALSE,,,,1573,2957576,,,69,R,R,"Eureka, CA"
96969,Sadie Hewitt,C,,FALSE,,,,1090,2484407,,,65,,,"Forney, TX"
96970,Sadie Kelly,C,Jr,FALSE,,,,1930,2956357,,FALSE,,L,R,"Wexford, PA"
96971,Sadie Kittoe,SS,Fr,TRUE,1577,,,1605,2946501,,FALSE,68,R,R,"Martinsburg, WV"
96972,Sadie Leonard,P,Sr,FALSE,,,,1734,2797122,,FALSE,73,R,R,"Tiburon, CA"
96973,Sadie Lewis,P,Jr,FALSE,,,,1863,2934481,RF,TRUE,,R,R,"Elkins, AR"
96974,Sadie McCallum,SS,,FALSE,,,,1783,2951772,3B,FALSE,,,,"Alpharetta, GA"
96975,Sadie Parks,P,,FALSE,,,,1628,2463326,,,67,R,R,
96976,Sadie Pool,INF,,FALSE,,,,2025,2525399,,,69,R,R,"Yorba Linda, CA"
96977,Sadie Saul,RF,,FALSE,,,,1596,2829451,DH,FALSE,62,L,L,"Pottsville, AR"
96978,Sadie Smith,3B,,FALSE,,,,1910,2812190,,FALSE,,R,R,
96979,Sadie Su'a,P,,FALSE,,,,2091,2943653,,,66,,,"Phoenix, AZ"
96980,Sadie Supplee,OF,,FALSE,,,,1844,2956449,,,62,R,R,"Pt Pleasant, NJ"
96981,Sadie Thompson,CF,,FALSE,,,,1410,2664641,SS,FALSE,,,,
96982,Sadie Tirrell,CF,Sr,FALSE,,,,1729,2833718,C,FALSE,,,,
96983,Sadie Walker,P,Sr,FALSE,,,,1445,2807881,,FALSE,69,L,L,"Holton, KS"
96984,Sadler Gwynn,C,,FALSE,,,,1449,2670880,,FALSE,,R,R,"Burlington, NC"
96985,Sadriena Rodriguez,P,,FALSE,,,,1442,2303823,,,63,L,L,"Imperial, CA"
96986,Sadye Johnson,C,,FALSE,,,,1399,2671119,2B,FALSE,65,R,R,"Adairsville, GA"
96987,Sage Bolonski,OF,,FALSE,,,,1572,2491532,,,,R,R,
96988,Sage Borkowski,P,,FALSE,,,,1709,2516180,,,67,,,
96989,Sage Borro,INF,,FALSE,,,,2091,2960803,,,,,,
96990,Sage Farmer,CF,Jr,TRUE,1449,,,2059,2955945,,FALSE,,L,R,"Clayton, NC"
96991,Sage Hager,P,,FALSE,,,,1353,2665872,,FALSE,65,R,R,"San Mateo, CA"
96992,Sage Harlow,2B,,FALSE,,,,1479,2824993,3B,FALSE,66,R,R,"Whitewright, TX"
96993,Sage Hoover,P,Jr,FALSE,,,,1102,2652198,,FALSE,68,R,R,"Edgewood, TX"
96994,Sage Jackson,P,,FALSE,,,,1145,2691771,,FALSE,70,R,R,"Berea, KY"
96995,Sage Mardjetko,P,Jr,FALSE,,,,1161,2930087,,FALSE,70,R,R,"Lemont, IL"
96996,Sage Mougin,,,FALSE,,,,1803,2686533,,FALSE,,L,R,"New Carlisle, IN"
96997,Sage Rizzi,P,,FALSE,,,,1853,2678194,,FALSE,,,,
96998,Sage Scarmardo,3B,Sr,TRUE,1298,,,1340,2810912,2B,FALSE,65,L,R,"College Station, TX"
96999,Sage Snyder,LF,,FALSE,,,,1702,2670030,CF,FALSE,,,,
97000,Sage Van Demark,,,FALSE,,,,1103,2968056,,FALSE,68,R,R,"Queen Creek, AZ"
97001,Sage Weidlich,LF,,FALSE,,,,1472,2824962,,FALSE,65,R,R,"Pittston, PA"
97002,Saige Campbell,C,Jr,FALSE,,,,1674,2981864,,FALSE,63,L,L,"Plainfield, IL"
97003,Saige Fellers,2B,Sr,FALSE,,,,1966,2818591,,FALSE,,R,R,"Greenville, OH"
97004,Saige Mahar,3B,,FALSE,,,,2032,2974111,,FALSE,68,R,R,"Waldron, AR"
97005,Saige Nielsen,INF,,FALSE,,,,1165,2939467,,,66,R,R,"West Haven, UT"
97006,Saige Roughton,INF,,FALSE,,,,1598,2938925,,,,,,
97007,Sajarie Jones,3B,,FALSE,,,,1422,2670882,2B,FALSE,,,,
97008,Sakarah Buckner,LF,,FALSE,,,,1513,2948315,CF,FALSE,,,,
97009,Sakora Harvell,2B,Jr,FALSE,,,,1174,2950329,,FALSE,,R,R,"Sacramento, CA"
97010,Saleen Donohoe,INF,,FALSE,,,,1273,2341328,,,67,,,"Duncanville, TX"
97011,Saleena Porter,SS,,FALSE,,,,1998,2352171,,,70,R,R,"Saint Johnsbury, VT"
97012,Salem Liebenthal,P,,FALSE,,,,1287,2971812,,,68,,,"Omaha, NE"
97013,Salem Ward,P,Sr,FALSE,,,,1249,2822637,RF,TRUE,68,L,R,"Lexington, NC"
97014,Salem Zeka,RF,Jr,FALSE,,,,1886,2949928,,FALSE,,,,
97015,Salen Hawkins,SS,Jr,FALSE,,,,1308,2947614,,FALSE,64,R,R,"Phoenix, AZ"
97016,Salena Jeanson,1B,,FALSE,,,,1833,2501923,,,61,R,R,"North St Paul, MN"
97017,Saleyna Daniel,LF,,FALSE,,,,1328,2658206,C,FALSE,67,R,R,"Houston, TX"
97018,Salyssa Garcia,1B,Sr,FALSE,,,,2009,2837652,,FALSE,,,,
97019,Sam Alfaro,P,Jr,FALSE,,,,2035,2955981,,FALSE,,,,
97020,Sam Allen,C,,FALSE,,,,1850,2502029,,,,,,
