ID,Year,team_id,player_id,team_ncaa_season_id,player_ncaa_season_id,gp_c,gp_1b,gp_2b,gp_ss,gp_3b,gp_lf,gp_cf,gp_rf,gp_dh,gp_p
616,2021,21,797,,,,,,,,,,,,
617,2021,21,798,,,,,,,,,,,,
618,2021,21,799,,,,,,,,,,,,
619,2021,21,800,,,,,,,,,,,,
620,2021,21,801,,,,,,,,,,,,
621,2021,21,802,,,,,,,,,,,,
622,2021,21,803,,,,,,,,,,,,
623,2021,21,804,,,,,,,,,,,,
624,2021,21,805,,,,,,,,,,,,
625,2021,21,806,,,,,,,,,,,,
626,2021,21,807,,,,,,,,,,,,
627,2021,21,808,,,,,,,,,,,,
628,2021,21,809,,,,,,,,,,,,
629,2021,21,810,,,,,,,,,,,,
630,2021,21,811,,,,,,,,,,,,
631,2021,21,812,,,,,,,,,,,,
632,2021,21,813,,,,,,,,,,,,
633,2021,21,814,,,,,,,,,,,,
634,2021,21,815,,,,,,,,,,,,
635,2021,21,816,,,,,,,,,,,,
636,2021,21,817,,,,,,,,,,,,
637,2021,21,818,,,,,,,,,,,,
638,2021,21,819,,,,,,,,,,,,
639,2021,21,820,,,,,,,,,,,,
