id,name,class_ranking,current_rpi,academics,conference_id,team_id_ncaa,sport,logo_url,state_id
720,Southern Ind.,0.0,204.0,,49.0,661.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/720.png,14.0
721,Southern Me.,0.0,,,108.0,662.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/721.png,19.0
722,Southern Miss.,0.0,15.0,,31.0,664.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/722.png,24.0
723,Southern N.H.,0.0,,,6.0,468.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/723.png,29.0
724,Southern Nazarene,0.0,,,35.0,30152.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/724.png,36.0
725,Southern U.,0.0,222.0,,12.0,665.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/725.png,18.0
726,Southern Va.,0.0,,,51.0,30164.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/726.png,46.0
727,Southern Wesleyan,0.0,,,29.0,30192.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/727.png,40.0
728,Southwest Baptist,0.0,,,61.0,2755.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/728.png,25.0
729,Southwest Minn. St.,0.0,,,42.0,8736.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/729.png,23.0
730,Southwestern (TX),0.0,,,64.0,8746.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/730.png,43.0
731,Southwestern Okla.,0.0,,,35.0,8744.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/731.png,36.0
732,Spalding,0.0,,,69.0,23260.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/732.png,17.0
733,Spring Hill,0.0,,,14.0,30191.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/733.png,1.0
734,Springfield,0.0,,,52.0,673.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/734.png,21.0
735,St. Anselm,0.0,,,6.0,593.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/735.png,29.0
736,St. Bonaventure,0.0,272.0,,80.0,596.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/736.png,32.0
737,St. Cloud St.,0.0,,,42.0,598.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/737.png,23.0
738,St. Edward's,0.0,,,3.0,1334.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/738.png,43.0
739,St. John Fisher,0.0,,,109.0,601.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/739.png,32.0
740,St. John's (NY),0.0,124.0,,79.0,603.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/740.png,32.0
741,St. Joseph's (Brkln),0.0,,,93.0,30072.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/741.png,32.0
742,St. Joseph's (L.I.),0.0,,,93.0,1340.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/742.png,32.0
743,St. Joseph's (ME),0.0,,,15.0,605.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/743.png,19.0
744,St. Lawrence,0.0,,,54.0,607.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/744.png,32.0
745,St. Mary's (MD),0.0,,,84.0,611.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/745.png,20.0
746,St. Mary's (TX),0.0,,,3.0,1346.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/746.png,43.0
747,St. Norbert,0.0,,,44.0,614.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/747.png,49.0
748,St. Olaf,0.0,,,39.0,615.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/748.png,23.0
749,St. Scholastica,0.0,,,39.0,618.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/749.png,23.0
750,St. Thomas (MN),0.0,274.0,,92.0,620.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/750.png,23.0
751,St. Thomas (TX),0.0,,,46.0,2810.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/751.png,43.0
752,St. Thomas Aquinas,0.0,,,7.0,1348.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/752.png,32.0
753,Stanford,0.0,118.0,,72.0,674.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/753.png,5.0
754,Stanislaus St.,0.0,,,87.0,103.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/754.png,5.0
755,Staten Island,0.0,,,7.0,675.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/755.png,32.0
756,Stetson,0.0,206.0,,48.0,678.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/756.png,9.0
757,Stevens,0.0,,,24.0,679.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/757.png,30.0
758,Stevenson,0.0,,,16.0,21852.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/758.png,20.0
759,Stockton,0.0,,,115.0,681.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/759.png,30.0
760,Stonehill,0.0,242.0,,77.0,682.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/760.png,21.0
761,Stony Brook,0.0,202.0,,101.0,683.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/761.png,32.0
762,Suffolk,0.0,,,30.0,684.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/762.png,21.0
763,Sul Ross St.,0.0,,,3.0,1390.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/763.png,43.0
764,SUNY Brockport,0.0,,,109.0,78.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/764.png,32.0
765,SUNY Canton,0.0,,,91.0,30165.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/765.png,32.0
766,SUNY Maritime,0.0,,,93.0,478.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/766.png,32.0
767,SUNY New Paltz,0.0,,,103.0,475.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/767.png,32.0
768,SUNY Oneonta,0.0,,,103.0,526.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/768.png,32.0
769,SUNY Poly,0.0,,,91.0,9500.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/769.png,32.0
770,Susquehanna,0.0,,,89.0,685.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/770.png,38.0
771,Swarthmore,0.0,,,106.0,686.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/771.png,38.0
772,Tampa,0.0,,,55.0,689.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/772.png,9.0
773,Tarleton St.,0.0,70.0,,2.0,1395.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/773.png,43.0
774,TCNJ,0.0,,,115.0,712.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/774.png,30.0
775,TCU,0.0,49.0,,59.0,698.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/775.png,43.0
776,Tennessee,0.0,29.0,,11.0,694.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/776.png,42.0
777,Tennessee Tech,0.0,254.0,,49.0,692.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/777.png,42.0
778,Tex. A&M Int'l,0.0,,,3.0,30090.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/778.png,43.0
779,Tex. A&M-Kingsville,0.0,,,3.0,696.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/779.png,43.0
780,Tex. Permian Basin,0.0,,,3.0,30088.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/780.png,43.0
781,Texas,0.0,2.0,,11.0,703.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/781.png,43.0
782,Texas A&M,0.0,12.0,,11.0,697.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/782.png,43.0
783,Texas Lutheran,0.0,,,46.0,1400.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/783.png,43.0
784,Texas Southern,0.0,290.0,,12.0,699.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/784.png,43.0
785,Texas St.,0.0,38.0,,31.0,670.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/785.png,43.0
786,Texas Tech,0.0,96.0,,59.0,700.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/786.png,43.0
787,Texas-Dallas,0.0,,,3.0,23121.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/787.png,43.0
788,The Citadel,0.0,58.0,,32.0,141.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/788.png,40.0
789,Thiel,0.0,,,21.0,707.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/789.png,38.0
790,Thomas (ME),0.0,,,91.0,2758.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/790.png,19.0
791,Tiffin,0.0,,,18.0,1403.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/791.png,35.0
792,Toledo,0.0,187.0,,10.0,709.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/792.png,35.0
793,Towson,0.0,255.0,,101.0,711.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/793.png,20.0
794,Transylvania,0.0,,,27.0,28749.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/794.png,17.0
795,Trevecca Nazarene,0.0,,,13.0,30002.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/795.png,42.0
796,Trine,0.0,,,8.0,30037.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/796.png,14.0
797,Trinity (CT),0.0,,,26.0,713.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/797.png,7.0
798,Trinity (TX),0.0,,,64.0,715.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/798.png,43.0
799,Troy,0.0,65.0,,31.0,716.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/799.png,1.0
800,Truman St.,0.0,,,61.0,499.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/800.png,25.0
801,Tufts,0.0,,,26.0,717.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/801.png,21.0
802,Tulane,0.0,135.0,,73.0,718.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/802.png,18.0
803,Tusculum,0.0,,,28.0,12830.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/803.png,42.0
804,Tuskegee,0.0,,,14.0,720.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/804.png,1.0
805,UAB,0.0,45.0,,73.0,9.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/805.png,1.0
806,UAlbany,0.0,243.0,,67.0,14.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/806.png,32.0
807,UC Davis,0.0,133.0,,86.0,108.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/807.png,5.0
808,UC Irvine,0.0,120.0,,86.0,109.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/808.png,5.0
809,UC Riverside,0.0,268.0,,86.0,111.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/809.png,5.0
810,UC San Diego,0.0,57.0,,86.0,112.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/810.png,5.0
811,UC Santa Barbara,0.0,27.0,,86.0,104.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/811.png,5.0
812,UC-Colo. Springs,0.0,,,5.0,9754.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/812.png,6.0
813,UCF,0.0,39.0,,59.0,128.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/813.png,9.0
814,UChicago,0.0,,,74.0,137.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/814.png,13.0
815,UCLA,0.0,1.0,,114.0,110.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/815.png,5.0
816,UConn,0.0,97.0,,79.0,164.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/816.png,7.0
817,UIC,0.0,257.0,,62.0,302.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/817.png,13.0
818,UIndy,0.0,,,61.0,309.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/818.png,14.0
819,UIW,0.0,186.0,,1.0,2743.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/819.png,43.0
820,ULM,0.0,139.0,,31.0,498.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/820.png,18.0
821,UMass Boston,0.0,,,108.0,401.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/821.png,21.0
822,UMass Dartmouth,0.0,,,108.0,656.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/822.png,21.0
823,UMass Lowell,0.0,237.0,,67.0,368.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/823.png,21.0
824,UMBC,0.0,208.0,,67.0,391.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/824.png,20.0
825,UMES,0.0,305.0,,77.0,393.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/825.png,20.0
826,UNC Asheville,0.0,280.0,,68.0,456.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/826.png,33.0
827,UNC Greensboro,0.0,150.0,,32.0,459.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/827.png,33.0
828,UNC Pembroke,0.0,,,29.0,537.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/828.png,33.0
829,UNCW,0.0,103.0,,101.0,460.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/829.png,33.0
830,Union (NY),0.0,,,54.0,727.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/830.png,32.0
831,Union (TN),0.0,,,13.0,30153.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/831.png,42.0
832,UNLV,0.0,181.0,,9.0,465.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/832.png,28.0
833,Upper Iowa,0.0,,,61.0,728.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/833.png,15.0
834,Ursinus,0.0,,,106.0,730.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/834.png,38.0
835,USC Aiken,0.0,,,40.0,11276.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/835.png,40.0
836,USC Beaufort,0.0,,,40.0,30259.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/836.png,40.0
837,USC Upstate,0.0,73.0,,68.0,10411.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/837.png,40.0
838,UT Arlington,0.0,114.0,,2.0,702.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/838.png,43.0
839,UT Martin,0.0,251.0,,49.0,695.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/839.png,42.0
840,UT Tyler,0.0,,,3.0,30028.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/840.png,43.0
841,Utah,0.0,80.0,,59.0,732.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/841.png,44.0
842,Utah Tech,0.0,212.0,,2.0,30095.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/842.png,44.0
843,Utah Valley,0.0,286.0,,2.0,30024.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/843.png,44.0
844,Utica,0.0,,,109.0,733.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/844.png,32.0
845,UTRGV,0.0,119.0,,1.0,536.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/845.png,43.0
846,UTSA,0.0,33.0,,73.0,706.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/846.png,43.0
847,UVA Wise,0.0,,,28.0,30181.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/847.png,46.0
848,Va. Wesleyan,0.0,,,50.0,745.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/848.png,46.0
849,Valdosta St.,0.0,,,13.0,734.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/849.png,10.0
850,Valley Forge,0.0,,,84.0,30166.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/850.png,38.0
851,Valparaiso,0.0,235.0,,62.0,735.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/851.png,14.0
852,Vanderbilt,0.0,95.0,,11.0,736.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/852.png,42.0
853,Vassar,0.0,,,54.0,737.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/853.png,32.0
854,VCU,0.0,79.0,,80.0,740.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/854.png,46.0
855,Villanova,0.0,260.0,,79.0,739.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/855.png,38.0
856,Virginia,0.0,19.0,,72.0,746.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/856.png,46.0
857,Virginia St.,0.0,,,71.0,743.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/857.png,46.0
858,Virginia Tech,0.0,43.0,,72.0,742.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/858.png,46.0
859,VMI,0.0,179.0,,32.0,741.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/859.png,46.0
860,VTSU Castleton,0.0,,,108.0,123.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/860.png,45.0
861,VTSU Lyndon,0.0,,,91.0,30065.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/861.png,45.0
862,Wabash,0.0,,,22.0,747.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/862.png,14.0
863,Wagner,0.0,249.0,,77.0,748.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/863.png,32.0
864,Wake Forest,0.0,24.0,,72.0,749.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/864.png,33.0
865,Walsh,0.0,,,18.0,30141.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/865.png,35.0
866,Wartburg,0.0,,,78.0,750.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/866.png,15.0
867,Wash. & Jeff.,0.0,,,21.0,751.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/867.png,38.0
868,Wash. & Lee,0.0,,,50.0,752.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/868.png,46.0
869,Washburn,0.0,,,96.0,2814.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/869.png,16.0
870,Washington,0.0,175.0,,114.0,756.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/870.png,47.0
871,Washington Col.,0.0,,,106.0,753.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/871.png,20.0
872,Washington St.,0.0,69.0,,9.0,754.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/872.png,47.0
873,WashU,0.0,,,74.0,755.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/873.png,25.0
874,Wayne St. (MI),0.0,,,38.0,757.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/874.png,22.0
875,Wayne St. (NE),0.0,,,42.0,1433.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/875.png,27.0
876,Waynesburg,0.0,,,21.0,1434.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/876.png,38.0
877,Webster,0.0,,,69.0,759.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/877.png,25.0
878,Wells,0.0,,,,761.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/878.png,
879,Wentworth,0.0,,,30.0,762.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/879.png,21.0
880,Wesleyan (CT),0.0,,,26.0,764.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/880.png,7.0
881,West Ala.,0.0,,,13.0,358.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/881.png,1.0
882,West Chester,0.0,,,70.0,765.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/882.png,38.0
883,West Florida,0.0,,,13.0,11740.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/883.png,9.0
884,West Ga.,0.0,229.0,,48.0,766.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/884.png,10.0
885,West Liberty,0.0,,,17.0,1438.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/885.png,48.0
886,West Tex. A&M,0.0,,,3.0,767.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/886.png,43.0
887,West Va. Wesleyan,0.0,,,17.0,9630.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/887.png,48.0
888,West Virginia,0.0,16.0,,59.0,768.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/888.png,48.0
889,West Virginia St.,0.0,,,17.0,1439.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/889.png,48.0
890,WestConn,0.0,,,108.0,770.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/890.png,7.0
891,Western Caro.,0.0,78.0,,32.0,769.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/891.png,33.0
892,Western Ill.,0.0,265.0,,49.0,771.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/892.png,13.0
893,Western Ky.,0.0,127.0,,99.0,772.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/893.png,17.0
894,Western Mich.,0.0,177.0,,10.0,774.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/894.png,22.0
