id,games_played,games_started,games_appeared,putouts,assists,total_chances,errors,fielding_percentage,catchers_interference,passed_balls,stolen_bases_allowed,caught_stealing_by,double_plays_turned,range_factor,player_id,year,team_id
199891,48,48,48,103,5,110,2,0.982,0,0,0,0,0,2.25,103542,2025,439.0
199892,37,29,37,48,0,52,4,0.923,0,0,0,0,0,1.297297297,103539,2025,439.0
199893,8,3,8,1,1,2,0,1.0,0,0,0,2,0,0.25,103534,2025,439.0
199894,49,49,49,98,2,102,2,0.98,0,0,0,0,0,2.040816327,103549,2025,439.0
199895,37,33,37,192,28,226,6,0.973,0,9,44,11,1,5.945945946,103528,2025,439.0
199896,6,2,6,0,0,0,0,0.0,0,0,2,0,0,0.0,103546,2025,439.0
199897,38,37,38,84,70,161,7,0.957,0,0,0,0,19,4.052631579,103536,2025,439.0
199898,13,0,13,0,4,4,0,1.0,0,0,3,0,0,0.307692308,103540,2025,439.0
199899,10,0,10,2,2,4,0,1.0,0,0,10,1,0,0.4,17715,2025,440.0
199900,53,49,53,333,31,366,2,0.995,0,13,66,18,1,6.867924528,20280,2025,440.0
199901,19,0,19,2,1,3,0,1.0,0,0,10,3,0,0.157894737,22183,2025,440.0
199902,59,59,59,38,127,176,11,0.938,0,0,0,0,10,2.796610169,42897,2025,440.0
199903,28,0,28,1,15,17,1,0.941,0,0,6,0,0,0.571428571,42906,2025,440.0
199904,59,59,59,123,4,128,1,0.992,0,0,0,0,0,2.152542373,42905,2025,440.0
199905,18,6,18,2,4,8,2,0.75,0,0,11,4,1,0.333333333,58965,2025,440.0
199906,58,58,58,94,169,296,33,0.889,0,0,0,0,30,4.534482759,57698,2025,440.0
199907,16,16,16,3,21,29,5,0.828,0,0,8,6,0,1.5,56408,2025,440.0
199908,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,56407,2025,440.0
199909,56,56,56,114,2,116,0,1.0,0,0,0,0,0,2.071428571,56415,2025,440.0
199910,58,57,58,92,4,100,4,0.96,0,0,0,0,0,1.655172414,70401,2025,440.0
199911,8,1,8,0,0,0,0,0.0,0,0,0,0,0,0.0,69967,2025,440.0
199912,7,0,7,1,0,1,0,1.0,0,0,0,0,0,0.142857143,69965,2025,440.0
199913,15,15,15,5,3,12,4,0.667,0,0,9,4,0,0.533333333,69973,2025,440.0
199914,58,58,58,498,22,524,4,0.992,0,0,0,0,43,8.965517241,69968,2025,440.0
199915,14,0,14,0,1,1,0,1.0,0,0,0,0,0,0.071428571,69971,2025,440.0
199916,6,1,6,2,2,4,0,1.0,0,0,0,0,0,0.666666667,69977,2025,440.0
199917,58,57,58,14,0,14,0,1.0,0,0,0,0,0,0.24137931,69974,2025,440.0
199918,27,0,27,1,5,9,3,0.667,0,0,8,1,0,0.222222222,69970,2025,440.0
199919,19,10,19,90,3,96,3,0.969,0,1,24,2,1,4.894736842,116686,2025,440.0
199920,13,2,13,3,0,3,0,1.0,0,0,0,0,0,0.230769231,117239,2025,440.0
199921,17,0,17,0,2,2,0,1.0,0,0,0,0,0,0.117647059,117240,2025,440.0
199922,59,59,59,84,161,251,6,0.976,0,0,0,0,37,4.152542373,116684,2025,440.0
199923,19,10,19,2,5,8,1,0.875,0,0,12,2,0,0.368421053,117238,2025,440.0
199924,6,0,6,0,1,1,0,1.0,0,0,2,0,0,0.166666667,117242,2025,440.0
199925,13,4,13,1,1,2,0,1.0,0,0,3,1,0,0.153846154,116685,2025,440.0
199926,12,5,12,16,3,19,0,1.0,0,0,0,0,1,1.583333333,116688,2025,440.0
199927,13,3,13,1,0,1,0,1.0,0,0,8,0,0,0.076923077,117237,2025,440.0
199928,3,0,3,1,0,1,0,1.0,0,0,0,0,0,0.333333333,117241,2025,440.0
199929,19,5,19,0,1,1,0,1.0,0,0,3,0,0,0.052631579,116687,2025,440.0
199930,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,120917,2025,440.0
199931,36,36,36,63,7,71,1,0.986,0,0,14,1,0,1.944444444,42916,2025,441.0
199932,35,34,35,116,29,153,8,0.948,0,0,3,0,13,4.142857143,42914,2025,441.0
199933,13,1,13,0,3,6,3,0.5,0,0,11,1,0,0.230769231,42907,2025,441.0
199934,32,29,32,22,1,25,2,0.92,0,0,1,0,0,0.71875,42913,2025,441.0
199935,36,32,36,166,4,176,6,0.966,0,0,10,5,12,4.722222222,42915,2025,441.0
199936,6,5,6,3,7,10,0,1.0,0,0,7,1,1,1.666666667,74172,2025,441.0
199937,34,34,34,166,26,199,7,0.965,1,8,99,13,1,5.647058824,74175,2025,441.0
199938,36,36,36,45,73,129,11,0.915,0,0,6,1,10,3.277777778,74176,2025,441.0
199939,35,35,35,64,6,77,7,0.909,0,0,10,0,0,2.0,74171,2025,441.0
199940,36,36,36,60,98,168,10,0.94,0,0,0,0,14,4.388888889,74177,2025,441.0
199941,23,13,23,34,13,54,7,0.87,0,2,5,0,2,2.043478261,74173,2025,441.0
199942,17,14,17,6,12,24,6,0.75,0,0,13,2,2,1.058823529,120918,2025,441.0
199943,35,35,35,56,5,64,3,0.953,0,0,23,3,0,1.742857143,120920,2025,441.0
199944,14,0,14,3,0,3,0,1.0,0,0,0,0,0,0.214285714,120919,2025,441.0
199945,8,1,8,1,0,1,0,1.0,0,0,4,0,0,0.125,124589,2025,441.0
199946,6,0,6,2,0,2,0,1.0,0,0,0,0,0,0.333333333,124880,2025,441.0
199947,14,0,14,0,3,3,0,1.0,0,0,3,0,1,0.214285714,124881,2025,441.0
199948,3,0,3,2,0,3,1,0.667,0,0,0,0,1,0.666666667,124879,2025,441.0
199949,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,16948,2025,442.0
199950,5,1,5,0,0,1,1,0.0,0,0,3,0,0,0.0,47343,2025,442.0
199951,50,49,50,402,24,432,6,0.986,0,0,0,0,33,8.52,42919,2025,442.0
199952,44,43,44,42,1,45,2,0.956,0,0,0,0,0,0.977272727,42923,2025,442.0
199953,29,28,29,169,36,211,6,0.972,0,6,23,17,0,7.068965517,56446,2025,442.0
199954,13,6,13,0,6,7,1,0.857,0,0,10,3,0,0.461538462,57881,2025,442.0
199955,39,38,39,54,99,163,10,0.939,0,0,0,0,15,3.923076923,56436,2025,442.0
199956,49,45,49,40,4,44,0,1.0,0,0,0,0,1,0.897959184,56438,2025,442.0
199957,12,12,12,1,9,11,1,0.909,0,0,3,3,1,0.833333333,56432,2025,442.0
199958,4,2,4,0,0,0,0,0.0,0,0,3,0,0,0.0,56447,2025,442.0
199959,5,0,5,0,1,2,1,0.5,0,0,1,2,0,0.2,56443,2025,442.0
199960,11,0,11,0,1,1,0,1.0,0,0,3,0,0,0.090909091,64507,2025,442.0
199961,15,9,15,15,19,36,2,0.944,0,0,0,0,6,2.266666667,71468,2025,442.0
199962,47,47,47,73,2,75,0,1.0,0,0,0,0,0,1.595744681,71466,2025,442.0
199963,13,5,13,7,1,8,0,1.0,0,0,0,0,0,0.615384615,71455,2025,442.0
199964,14,0,14,0,4,4,0,1.0,0,0,2,2,1,0.285714286,103867,2025,442.0
199965,3,2,3,3,1,4,0,1.0,0,0,1,1,0,1.333333333,103871,2025,442.0
199966,26,25,26,152,26,179,1,0.994,1,3,32,11,1,6.846153846,103870,2025,442.0
199967,8,0,8,0,0,0,0,0.0,0,0,0,1,0,0.0,103872,2025,442.0
199968,13,6,13,2,0,3,1,0.667,0,0,0,0,0,0.153846154,103878,2025,442.0
199969,13,1,13,0,2,3,1,0.667,0,0,3,2,0,0.153846154,103864,2025,442.0
199970,51,51,51,34,100,144,10,0.931,0,0,0,0,10,2.62745098,103880,2025,442.0
199971,5,5,5,0,3,4,1,0.75,0,0,2,1,0,0.6,103875,2025,442.0
199972,49,48,49,85,119,213,9,0.958,0,0,0,0,19,4.163265306,103876,2025,442.0
199973,13,0,13,0,2,2,0,1.0,0,0,0,1,0,0.153846154,103865,2025,442.0
199974,12,12,12,4,5,11,2,0.818,0,0,4,3,0,0.75,103874,2025,442.0
199975,14,3,14,6,6,14,2,0.857,0,0,2,0,0,0.857142857,103883,2025,442.0
199976,24,19,24,35,7,43,1,0.977,0,0,0,0,3,1.75,103879,2025,442.0
199977,39,37,39,76,0,77,1,0.987,0,0,0,0,1,1.948717949,103866,2025,442.0
199978,14,0,14,1,6,7,0,1.0,0,0,2,2,0,0.5,103881,2025,442.0
199979,10,0,10,1,2,5,2,0.6,0,0,3,1,0,0.3,103885,2025,442.0
199980,12,8,12,4,6,13,3,0.769,0,0,5,5,1,0.833333333,103873,2025,442.0
199981,17,8,17,12,8,21,1,0.952,0,0,3,2,0,1.176470588,103877,2025,442.0
199982,5,0,5,1,0,1,0,1.0,0,0,5,0,0,0.2,103868,2025,442.0
199983,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,104955,2025,442.0
199984,27,24,27,54,2,57,1,0.982,0,0,0,0,0,2.074074074,17002,2025,443.0
199985,26,21,26,25,2,30,3,0.9,0,0,0,0,1,1.038461538,42937,2025,443.0
199986,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,42929,2025,443.0
199987,10,7,10,35,3,41,3,0.927,0,5,11,2,0,3.8,42935,2025,443.0
199988,14,1,14,1,3,4,0,1.0,0,0,9,1,0,0.285714286,42938,2025,443.0
199989,5,0,5,0,1,1,0,1.0,0,0,3,0,0,0.2,42939,2025,443.0
199990,26,23,26,51,42,95,2,0.979,0,0,0,0,11,3.576923077,42934,2025,443.0
199991,30,30,30,51,1,56,4,0.929,0,0,0,0,0,1.733333333,42931,2025,443.0
199992,10,4,10,13,9,28,6,0.786,0,0,0,0,2,2.2,62679,2025,443.0
199993,34,31,34,58,1,60,1,0.983,0,0,0,0,0,1.735294118,51426,2025,443.0
199994,3,0,3,1,0,1,0,1.0,0,0,3,0,0,0.333333333,56449,2025,443.0
199995,28,28,28,62,79,149,8,0.946,0,0,0,0,11,5.035714286,56450,2025,443.0
199996,10,0,10,0,4,4,0,1.0,0,0,8,1,0,0.4,56454,2025,443.0
199997,32,31,32,61,12,77,4,0.948,0,7,41,7,0,2.28125,53251,2025,443.0
199998,6,1,6,15,1,16,0,1.0,0,0,1,0,0,2.666666667,56451,2025,443.0
199999,14,2,14,1,4,6,1,0.833,0,0,5,3,0,0.357142857,56448,2025,443.0
200000,14,9,14,3,5,12,4,0.667,0,0,12,5,0,0.571428571,72080,2025,443.0
200001,13,2,13,0,3,4,1,0.75,0,0,9,4,0,0.230769231,72961,2025,443.0
200002,12,6,12,3,14,17,0,1.0,0,0,7,2,1,1.416666667,72962,2025,443.0
200003,13,8,13,4,11,20,5,0.75,0,0,13,1,0,1.153846154,72963,2025,443.0
200004,4,0,4,0,0,0,0,0.0,0,0,1,0,0,0.0,73299,2025,443.0
200005,19,7,19,25,0,26,1,0.962,0,0,0,0,0,1.315789474,75959,2025,443.0
200006,23,17,23,34,4,40,2,0.95,0,0,0,0,0,1.652173913,77038,2025,443.0
200007,4,2,4,6,0,6,0,1.0,0,0,0,0,0,1.5,75960,2025,443.0
200008,12,0,12,0,3,3,0,1.0,0,0,3,1,0,0.25,77239,2025,443.0
200009,11,0,11,0,0,2,2,0.0,0,0,4,0,0,0.0,77472,2025,443.0
200010,22,19,22,44,33,86,9,0.895,0,2,8,1,5,3.5,77471,2025,443.0
200011,40,40,40,272,23,299,4,0.987,0,0,0,0,19,7.375,119223,2025,443.0
200012,22,12,22,58,11,73,4,0.945,0,6,30,7,0,3.136363636,119220,2025,443.0
200013,20,17,20,20,4,27,3,0.889,0,0,0,0,1,1.2,119222,2025,443.0
200014,34,33,34,44,81,136,11,0.919,0,0,0,0,6,3.676470588,119221,2025,443.0
200015,12,12,12,4,7,12,1,0.917,0,0,5,1,0,0.916666667,120396,2025,443.0
200016,8,0,8,1,0,1,0,1.0,0,0,0,0,0,0.125,120395,2025,443.0
200017,13,12,13,12,17,35,6,0.829,0,0,0,0,2,2.230769231,120397,2025,443.0
200018,4,1,4,3,0,3,0,1.0,0,0,0,0,1,0.75,122097,2025,443.0
200019,6,0,6,0,1,1,0,1.0,0,0,0,0,0,0.166666667,122098,2025,443.0
200020,9,0,9,1,0,1,0,1.0,0,0,2,0,0,0.111111111,122096,2025,443.0
200021,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0.0,122526,2025,443.0
200022,3,0,3,0,1,1,0,1.0,0,0,0,0,0,0.333333333,122527,2025,443.0
200023,10,2,10,4,2,7,1,0.857,0,0,1,0,0,0.6,42945,2025,444.0
200024,42,42,42,54,2,62,6,0.903,0,0,0,0,0,1.333333333,42949,2025,444.0
200025,12,12,12,4,12,17,1,0.941,0,0,11,2,0,1.333333333,42953,2025,444.0
200026,16,0,16,0,4,5,1,0.8,0,0,8,0,0,0.25,42941,2025,444.0
200027,5,5,5,6,0,6,0,1.0,0,0,0,0,0,1.2,42952,2025,444.0
200028,13,0,13,1,3,4,0,1.0,0,0,3,0,0,0.307692308,42943,2025,444.0
200029,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,56461,2025,444.0
200030,8,2,8,0,4,5,1,0.8,0,0,3,1,0,0.5,56456,2025,444.0
200031,40,36,40,242,16,261,3,0.989,0,0,0,0,31,6.45,56463,2025,444.0
200032,14,0,14,3,2,5,0,1.0,0,0,5,0,1,0.357142857,56459,2025,444.0
200033,6,5,6,0,1,2,1,0.5,0,0,0,0,0,0.166666667,56465,2025,444.0
200034,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,56462,2025,444.0
200035,7,0,7,2,0,3,1,0.667,0,0,0,0,0,0.285714286,56457,2025,444.0
200036,32,30,32,29,0,30,1,0.967,0,0,0,0,0,0.90625,56455,2025,444.0
200037,15,1,15,3,2,5,0,1.0,0,0,1,1,0,0.333333333,71980,2025,444.0
200038,5,1,5,0,1,1,0,1.0,0,0,1,2,0,0.2,71969,2025,444.0
200039,22,12,22,21,0,21,0,1.0,0,0,0,0,0,0.954545455,71973,2025,444.0
200040,1,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,71972,2025,444.0
200041,33,20,33,64,1,66,1,0.985,0,0,0,0,0,1.96969697,71967,2025,444.0
200042,5,0,5,0,0,0,0,0.0,0,0,0,0,0,0.0,71968,2025,444.0
200043,40,39,40,64,74,156,18,0.885,0,0,0,0,14,3.45,71965,2025,444.0
200044,5,1,5,11,0,11,0,1.0,0,0,0,0,1,2.2,71971,2025,444.0
200045,1,1,1,0,0,0,0,0.0,0,0,1,0,0,0.0,71979,2025,444.0
200046,38,36,38,87,1,89,1,0.989,0,0,0,0,0,2.315789474,71981,2025,444.0
200047,41,41,41,31,79,117,7,0.94,0,0,0,0,14,2.682926829,71963,2025,444.0
200048,33,23,33,157,13,174,4,0.977,0,6,26,7,0,5.151515152,101551,2025,444.0
200049,15,3,15,5,6,14,3,0.786,0,0,0,0,0,0.733333333,101609,2025,444.0
200050,20,16,20,20,23,44,1,0.977,0,0,0,0,7,2.15,99908,2025,444.0
200051,41,38,41,75,65,149,9,0.94,0,0,0,0,24,3.414634146,99755,2025,444.0
200052,5,0,5,0,0,0,0,0.0,0,0,1,0,0,0.0,102584,2025,444.0
200053,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,99964,2025,444.0
200054,5,2,5,2,2,4,0,1.0,0,0,2,0,0,0.8,100378,2025,444.0
200055,12,6,12,25,0,25,0,1.0,0,0,0,0,1,2.083333333,101596,2025,444.0
200056,10,3,10,1,2,3,0,1.0,0,0,3,2,0,0.3,102630,2025,444.0
200057,6,3,6,0,2,2,0,1.0,0,0,3,0,0,0.333333333,99771,2025,444.0
200058,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,100732,2025,444.0
200059,11,9,11,2,5,8,1,0.875,0,0,4,3,1,0.636363636,101895,2025,444.0
200060,6,1,6,6,0,6,0,1.0,0,0,3,0,0,1.0,100202,2025,444.0
200061,21,18,21,93,3,97,1,0.99,0,7,22,3,0,4.571428571,103007,2025,444.0
200062,10,4,10,1,1,2,0,1.0,0,0,0,1,0,0.2,102514,2025,444.0
200063,2,0,2,0,0,0,0,0.0,0,0,2,0,0,0.0,125783,2025,444.0
200064,13,7,13,19,0,19,0,1.0,0,0,0,0,0,1.461538462,101674,2025,444.0
200065,4,0,4,0,0,0,0,0.0,0,0,2,0,0,0.0,100573,2025,444.0
200066,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,103303,2025,444.0
200067,38,38,38,101,2,104,1,0.99,0,0,0,0,1,2.710526316,17058,2025,445.0
200068,26,14,26,14,0,14,0,1.0,0,0,0,0,0,0.538461538,17073,2025,445.0
200069,38,38,38,1,1,2,0,1.0,0,0,0,1,0,0.052631579,17082,2025,445.0
200070,13,5,13,3,6,13,4,0.692,0,0,7,3,0,0.692307692,17086,2025,445.0
200071,11,10,11,0,5,5,0,1.0,0,0,9,1,0,0.454545455,17093,2025,445.0
200072,38,38,38,251,19,273,3,0.989,0,0,0,0,18,7.105263158,17094,2025,445.0
200073,36,35,36,46,70,121,5,0.959,0,0,0,0,15,3.222222222,42961,2025,445.0
200074,38,38,38,77,4,82,1,0.988,0,0,0,0,1,2.131578947,42967,2025,445.0
200075,19,8,19,11,20,33,2,0.939,0,0,0,0,5,1.631578947,42968,2025,445.0
200076,13,1,13,0,1,1,0,1.0,0,0,6,0,0,0.076923077,42963,2025,445.0
200077,35,35,35,22,45,75,8,0.893,0,0,0,0,2,1.914285714,42965,2025,445.0
200078,8,1,8,0,1,1,0,1.0,0,0,3,0,0,0.125,56481,2025,445.0
200079,3,3,3,0,1,1,0,1.0,0,0,2,1,0,0.333333333,56478,2025,445.0
200080,9,0,9,1,2,3,0,1.0,0,0,1,2,0,0.333333333,56479,2025,445.0
200081,5,0,5,0,0,0,0,0.0,0,0,1,0,0,0.0,56467,2025,445.0
200082,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,56476,2025,445.0
200083,5,1,5,15,0,16,1,0.938,0,0,0,0,0,3.0,56475,2025,445.0
200084,5,0,5,7,0,7,0,1.0,0,1,0,0,0,1.4,56471,2025,445.0
200085,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0.0,56473,2025,445.0
200086,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0.0,56469,2025,445.0
200087,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,66667,2025,445.0
200088,14,3,14,2,6,11,3,0.727,0,0,0,0,0,0.571428571,66669,2025,445.0
200089,26,15,26,32,3,37,2,0.946,0,0,2,1,0,1.346153846,66670,2025,445.0
200090,36,36,36,263,27,292,2,0.993,0,2,39,10,0,8.055555556,66671,2025,445.0
200091,33,33,33,39,61,113,13,0.885,0,0,0,0,12,3.03030303,66673,2025,445.0
200092,11,9,11,5,5,11,1,0.909,0,0,5,2,0,0.909090909,66674,2025,445.0
200093,18,9,18,19,0,21,2,0.905,0,0,0,0,0,1.055555556,66675,2025,445.0
200094,6,0,6,0,1,1,0,1.0,0,0,0,0,0,0.166666667,100574,2025,445.0
200095,4,0,4,1,0,1,0,1.0,0,0,0,0,1,0.25,102661,2025,445.0
200096,7,0,7,1,1,2,0,1.0,0,0,0,0,0,0.285714286,100526,2025,445.0
200097,6,0,6,0,1,1,0,1.0,0,0,0,0,0,0.166666667,102222,2025,445.0
200098,9,0,9,7,1,8,0,1.0,0,0,0,0,0,0.888888889,102477,2025,445.0
200099,2,0,2,1,0,1,0,1.0,0,0,0,0,0,0.5,102405,2025,445.0
200100,6,1,6,22,0,22,0,1.0,0,0,3,0,0,3.666666667,102088,2025,445.0
200101,7,0,7,0,0,1,1,0.0,0,0,1,0,0,0.0,101130,2025,445.0
200102,9,1,9,0,2,2,0,1.0,0,0,3,1,0,0.222222222,102758,2025,445.0
200103,11,0,11,1,0,1,0,1.0,0,0,0,0,0,0.090909091,102882,2025,445.0
200104,6,0,6,0,0,0,0,0.0,0,0,0,0,0,0.0,102305,2025,445.0
200105,8,4,8,2,2,4,0,1.0,0,0,0,0,0,0.5,102220,2025,445.0
200106,8,0,8,2,2,5,1,0.8,0,0,0,1,0,0.5,100723,2025,445.0
200107,6,0,6,0,3,3,0,1.0,0,0,2,0,0,0.5,102433,2025,445.0
200108,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,102175,2025,445.0
200109,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0.0,99984,2025,445.0
200110,7,0,7,0,2,3,1,0.667,0,0,2,0,0,0.285714286,11042,2025,446.0
200111,15,0,15,1,1,2,0,1.0,0,0,10,0,0,0.133333333,7463,2025,446.0
200112,55,55,55,139,2,141,0,1.0,0,0,0,0,2,2.563636364,46751,2025,446.0
200113,15,0,15,4,4,9,1,0.889,0,0,7,1,1,0.533333333,42874,2025,446.0
200114,56,56,56,380,33,417,4,0.99,0,18,80,15,1,7.375,44580,2025,446.0
200115,21,2,21,0,6,6,0,1.0,0,0,3,1,0,0.285714286,42972,2025,446.0
200116,53,48,53,85,45,133,3,0.977,0,0,0,0,11,2.452830189,42977,2025,446.0
200117,16,0,16,0,4,4,0,1.0,0,0,4,1,0,0.25,42981,2025,446.0
200118,13,6,13,0,7,9,2,0.778,0,0,4,2,0,0.538461538,36627,2025,446.0
200119,55,55,55,119,0,121,2,0.983,0,0,0,0,0,2.163636364,62241,2025,446.0
200120,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0.0,62238,2025,446.0
200121,55,55,55,261,15,278,2,0.993,0,0,0,0,21,5.018181818,57083,2025,446.0
200122,14,14,14,7,7,15,1,0.933,0,0,8,2,0,1.0,56490,2025,446.0
200123,56,56,56,158,64,230,8,0.965,0,0,0,0,16,3.964285714,56487,2025,446.0
200124,12,8,12,2,3,6,1,0.833,0,0,4,3,0,0.416666667,56797,2025,446.0
200125,4,4,4,0,0,0,0,0.0,0,0,0,0,0,0.0,67232,2025,446.0
200126,18,10,18,2,8,12,2,0.833,0,0,15,0,0,0.555555556,67240,2025,446.0
200127,52,52,52,79,110,207,18,0.913,0,0,0,0,14,3.634615385,67234,2025,446.0
200128,1,1,1,0,1,1,0,1.0,0,0,0,0,0,1.0,67242,2025,446.0
200129,11,6,11,0,0,0,0,0.0,0,0,0,0,0,0.0,67236,2025,446.0
200130,14,4,14,12,0,12,0,1.0,0,0,0,0,0,0.857142857,67235,2025,446.0
200131,56,56,56,59,100,165,6,0.964,0,0,0,0,15,2.839285714,67238,2025,446.0
200132,24,23,24,30,1,31,0,1.0,0,0,0,0,1,1.291666667,67532,2025,446.0
200133,18,0,18,0,3,3,0,1.0,0,0,4,1,0,0.166666667,67521,2025,446.0
200134,14,7,14,16,25,42,1,0.976,0,0,0,0,4,2.928571429,100592,2025,446.0
200135,13,8,13,3,1,7,3,0.571,0,0,7,3,0,0.307692308,101508,2025,446.0
200136,21,0,21,0,3,6,3,0.5,0,0,9,0,0,0.142857143,100698,2025,446.0
200137,5,1,5,0,1,1,0,1.0,0,0,2,1,0,0.2,102738,2025,446.0
200138,7,2,7,29,2,31,0,1.0,0,0,7,1,0,4.428571429,101419,2025,446.0
200139,18,12,18,33,0,33,0,1.0,0,0,0,0,0,1.833333333,102589,2025,446.0
200140,28,12,28,13,18,32,1,0.969,0,0,0,0,1,1.107142857,102564,2025,446.0
200141,5,0,5,0,0,0,0,0.0,0,0,0,0,0,0.0,100835,2025,446.0
200142,18,6,18,5,6,12,1,0.917,0,0,8,3,0,0.611111111,102032,2025,446.0
200143,4,1,4,1,0,1,0,1.0,0,0,0,0,0,0.25,99683,2025,446.0
200144,44,44,44,82,3,85,0,1.0,0,0,0,0,1,1.931818182,17155,2025,447.0
200145,43,43,43,65,129,208,14,0.933,0,0,0,0,26,4.511627907,17168,2025,447.0
200146,13,7,13,3,5,8,0,1.0,0,0,9,1,0,0.615384615,10224,2025,447.0
200147,21,6,21,23,3,26,0,1.0,0,0,0,0,1,1.238095238,24488,2025,447.0
200148,1,0,1,0,0,0,0,0.0,0,0,1,0,0,0.0,27920,2025,447.0
200149,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,45966,2025,447.0
200150,40,40,40,170,5,179,4,0.978,0,0,1,0,19,4.375,40732,2025,447.0
200151,5,0,5,0,0,0,0,0.0,0,0,0,0,0,0.0,41751,2025,447.0
200152,13,13,13,1,10,13,2,0.846,0,0,10,4,2,0.846153846,42991,2025,447.0
200153,19,9,19,22,0,23,1,0.957,0,0,0,0,0,1.157894737,42997,2025,447.0
200154,12,11,12,2,4,6,0,1.0,0,0,1,4,0,0.5,42984,2025,447.0
200155,3,1,3,0,0,0,0,0.0,0,0,0,1,0,0.0,42996,2025,447.0
200156,9,5,9,36,2,39,1,0.974,0,0,2,2,0,4.222222222,42988,2025,447.0
200157,12,2,12,2,7,9,0,1.0,0,0,4,0,0,0.75,56477,2025,447.0
200158,10,0,10,0,2,2,0,1.0,0,0,4,3,0,0.2,56511,2025,447.0
200159,15,2,15,3,2,6,1,0.833,0,0,8,0,1,0.333333333,56498,2025,447.0
200160,43,43,43,65,2,68,1,0.985,0,0,0,0,0,1.558139535,56514,2025,447.0
200161,13,0,13,0,2,2,0,1.0,0,0,2,0,0,0.153846154,56508,2025,447.0
200162,43,42,43,31,57,98,10,0.898,0,0,0,0,4,2.046511628,56501,2025,447.0
200163,6,0,6,0,0,0,0,0.0,0,0,0,0,0,0.0,56502,2025,447.0
200164,6,4,6,6,4,11,1,0.909,0,0,0,0,1,1.666666667,56506,2025,447.0
200165,29,22,29,35,61,98,2,0.98,0,0,0,0,13,3.310344828,72838,2025,447.0
200166,15,9,15,3,13,18,2,0.889,0,0,0,0,0,1.066666667,72846,2025,447.0
200167,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,72845,2025,447.0
200168,10,4,10,0,4,4,0,1.0,0,0,1,2,0,0.4,72842,2025,447.0
200169,34,34,34,66,0,68,2,0.971,0,0,0,0,0,1.941176471,72840,2025,447.0
200170,35,33,35,142,12,157,3,0.981,0,0,0,0,11,4.4,72843,2025,447.0
200171,15,10,15,70,9,80,1,0.988,0,4,10,3,0,5.266666667,72837,2025,447.0
200172,11,4,11,6,0,6,0,1.0,0,0,0,0,0,0.545454545,72849,2025,447.0
200173,10,0,10,0,2,2,0,1.0,0,0,1,0,0,0.2,72844,2025,447.0
200174,5,0,5,0,0,0,0,0.0,0,0,4,1,0,0.0,72848,2025,447.0
200175,38,34,38,184,14,200,2,0.99,0,8,39,11,0,5.210526316,78063,2025,447.0
200176,12,8,12,13,20,34,1,0.971,0,0,0,0,2,2.75,116689,2025,447.0
200177,22,10,22,13,22,37,2,0.946,0,0,0,0,4,1.590909091,116691,2025,447.0
200178,15,4,15,10,17,28,1,0.964,0,0,0,0,4,1.8,116692,2025,447.0
200179,10,5,10,1,5,6,0,1.0,0,0,3,1,0,0.6,116690,2025,447.0
200180,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0.0,117246,2025,447.0
200181,5,0,5,0,0,0,0,0.0,0,0,0,0,0,0.0,117245,2025,447.0
200182,4,0,4,0,0,0,0,0.0,0,0,0,0,0,0.0,117243,2025,447.0
200183,9,1,9,0,0,0,0,0.0,0,0,0,0,0,0.0,117247,2025,447.0
200184,4,0,4,0,0,0,0,0.0,0,0,1,0,0,0.0,118647,2025,447.0
200185,4,0,4,0,0,0,0,0.0,0,0,2,0,0,0.0,120398,2025,447.0
200186,46,45,46,37,70,117,10,0.915,0,0,0,0,4,2.326086957,7960,2025,448.0
200187,17,0,17,0,5,5,0,1.0,0,0,6,3,0,0.294117647,17215,2025,448.0
200188,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0.0,17192,2025,448.0
200189,51,51,51,105,1,107,1,0.991,0,0,0,0,0,2.078431373,42482,2025,448.0
200190,43,43,43,53,2,57,2,0.965,0,0,0,0,1,1.279069767,43009,2025,448.0
