id,school_id,State,education,avg_port_add_2years,avg_port_add_2years_rank,avg_port_loss_2years,avg_port_loss_2years_rank,portal_ab,portal_ab_rank,portal_ip,portal_ip_rank,AB50_player_year_C,AB50_player_year_rank_C,AB50_player_year_1B,AB50_player_year_rank_1B,AB50_player_year_2B,AB50_player_year_rank_2B,AB50_player_year_SS,AB50_player_year_rank_SS,AB50_player_year_3B,AB50_player_year_rank_3B,AB50_player_year_LF,AB50_player_year_rank_LF,AB50_player_year_CF,AB50_player_year_rank_CF,AB50_player_year_RF,AB50_player_year_rank_RF,IP20_player_year,IP20_player_year_rank,Coach_2yr_win_percentage,3yr_wOBA,3yr_OPS,3yr_wRAA,3yr_k_bb,3yr_ISO,3yr_xFIP,3yr_WHIP,3yr_K_BB,3yr_A_OPS,3yr_BB_Per,3yr_K_percentage
1091,1114,46,0.6029,1.5,0.5057,1.5,0.5109,28.33333333,0.1916,14.33333333,0.202,2.965116279,0.7833,1.454545455,0.2601,2.964285714,0.6107,1,0.1591,1.68,0.3023,1.793103448,0.3542,4,1,0,0,0,0,0.671,0.7419,0.753166667,0.729733333,0.363366667,0.8138,0.630366667,0.452166667,0.478466667,0.506466667,0.201733333,0.7027
1092,1115,9,0.0265,1,0.384,0.5,0.1413,85,0.4904,0.666666667,0.0148,1.392857143,0.2125,2.644736842,0.6264,0,0,1.678571429,0.2197,2.564516129,0.5853,1,0.1792,2.22556391,0.3938,0,0,0,0,0.544,0.582566667,0.584733333,0.5828,0.519766667,0.422033333,0.488866667,0.5093,0.123666667,0.7507,0.153133333,0.242066667
1093,1116,10,0.8353,3,0.8175,1.5,0.5109,193.3333333,0.8314,47.222,0.6108,2.712328767,0.7083,4,1,1,0.1803,2,0.4545,3,0.8101,2,0.55,4,1,2.562091503,0.6224,1.646716185,0.8727,0.537,0.8523,0.842533333,0.846866667,0.1974,0.823633333,0.662266667,0.4975,0.4854,0.409333333,0.1943,0.734833333
1094,1117,37,0.2118,3,0.8175,0.5,0.1413,179.3333333,0.8008,73,0.8227,1.323741007,0.1792,1.867647059,0.3553,2,0.4754,0.533333333,0.0038,3,0.8101,4,1,3,0.6873,3.769230769,0.8797,0,0,0.675,0.894633333,0.899366667,0.8912,0.272366667,0.874433333,0.756,0.8907,0.8774,0.814233333,0.7551,0.8136
1095,1118,5,0.8971,3.5,0.8935,6,0.9819,104,0.5824,36.11133333,0.4778,1.428571429,0.2208,1.912751678,0.37,2.074074074,0.4918,3,0.7765,2.506849315,0.5736,1.253012048,0.2125,2,0.3861,1.216666667,0.1992,0.737565223,0.4182,0.364,0.741733333,0.753166667,0.7471,0.5182,0.816566667,0.408933333,0.424366667,0.367,0.3857,0.381766667,0.427266667
1096,1119,36,0.4265,3.5,0.8935,3,0.7971,258.3333333,0.9387,91.22233333,0.9015,4,1,2.490566038,0.5861,1.493333333,0.2377,1,0.1591,2.88,0.6202,2.311926606,0.6125,0.892857143,0.0463,3.272727273,0.8382,0,0,0.705,0.860666667,0.849833333,0.861533333,0.234433333,0.856933333,0.959833333,0.8881,0.875633333,0.9,0.6399,0.892633333
1097,1120,43,0.3765,4,0.9392,2.5,0.721,298,0.9617,44.111,0.5911,0,0,3.365168539,0.8278,4,1,2,0.4545,4,1,1.931034483,0.3958,2,0.3861,1.9,0.3859,0,0,0.659,0.952433333,0.945966667,0.9548,0.041466667,0.909366667,0.895133333,0.9254,0.875733333,0.8994,0.580133333,0.934366667
1098,1121,35,0.6029,0.5,0.2129,0,0,40.66666667,0.2605,23.111,0.33,0.731958763,0.0667,0.406504065,0.0073,0,0,2.96875,0.5341,2,0.5,1.324137931,0.2208,2,0.3861,0,0,1.157698173,0.7,0.421,0.568466667,0.578833333,0.540733333,0.3619,0.530633333,0.2555,0.327533333,0.2844,0.298466667,0.238066667,0.403666667
1099,1122,33,0.3265,4.5,0.9658,4.5,0.9348,354.6666667,0.9808,6.111,0.0788,1.246575342,0.1583,2,0.4725,2.401785714,0.541,0,0,4,1,0,0,3,0.6873,2.124293785,0.5477,0,0,0.501,0.679533333,0.679333333,0.671066667,0.361333333,0.622366667,0.280966667,0.752166667,0.5013,0.7328,0.456433333,0.540533333
1100,1123,44,0.7176,2,0.616,2.5,0.721,44.66666667,0.295,12.111,0.1576,4,1,1,0.1685,3.956989247,0.8934,1.731958763,0.2235,2.588235294,0.5891,0,0,1,0.1429,1.45049505,0.2573,0,0,0.525,0.624266667,0.6316,0.622333333,0.225733333,0.560566667,0.579266667,0.591933333,0.678066667,0.546933333,0.638633333,0.622633333
1101,1124,38,0.5324,1,0.384,4.5,0.9348,10,0.0805,13.33333333,0.1872,3.52,0.9167,1.861111111,0.348,0,0,3,0.7765,1,0.2054,1,0.1792,2,0.3861,0,0,0,0,0.447,0.535166667,0.5371,0.534966667,0.6763,0.6528,0.429733333,0.4284,0.350833333,0.466466667,0.521633333,0.366633333
1102,1125,12,0.5588,1.5,0.5057,4.5,0.9348,91.66666667,0.5211,0,0,1.328,0.1833,2.088888889,0.4982,2.592,0.5615,0,0,4,1,2.705882353,0.6708,2,0.3861,0.763358779,0.0705,0,0,0.641,0.746233333,0.747333333,0.732933333,0.414033333,0.791866667,0.507166667,0.445566667,0.476833333,0.374933333,0.391333333,0.528533333
1103,1126,35,0.6353,4.5,0.9658,4,0.8913,210.3333333,0.8736,70,0.798,0.519379845,0.0083,3,0.7839,4,1,0,0,1,0.2054,0,0,3,0.6873,3,0.8257,0.771620336,0.4455,0.513,0.615,0.6271,0.6133,0.616333333,0.638366667,0.316566667,0.1853,0.1835,0.245333333,0.151533333,0.262633333
1104,1127,47,0.6706,0.5,0.2129,1.5,0.5109,136.3333333,0.6973,32.77766667,0.4286,2.903225806,0.7583,0,0,4,1,3.162790698,0.7841,4,1,2.311111111,0.6083,3,0.6873,2,0.527,0,0,0.527,0.674133333,0.694033333,0.676333333,0.521433333,0.660366667,0.543666667,0.4788,0.5181,0.508833333,0.442533333,0.5797
1105,1128,43,0.0971,2.5,0.7072,0,0,102.3333333,0.5709,48.77766667,0.6404,0,0,0.53,0.0147,3.185430464,0.8115,1.417721519,0.1894,1.705263158,0.314,4,1,3,0.6873,0,0,2.111524371,0.9364,0.464,0.663566667,0.640633333,0.652833333,0.233966667,0.4048,0.249,0.4925,0.225733333,0.581066667,0.449766667,0.181366667
1106,1129,1,0.2324,3.5,0.8935,6,0.9819,123.6666667,0.6552,28.99966667,0.399,0,0,0.835820896,0.0806,1,0.1803,2,0.4545,2.045454545,0.5116,1.390243902,0.2375,1.479452055,0.1699,2,0.527,0.524412473,0.2091,0.705,0.857233333,0.861566667,0.852233333,0.273,0.837633333,0.5185,0.644633333,0.520966667,0.682666667,0.3976,0.598433333
1107,1130,9,0.4265,3,0.8175,2.5,0.721,136.3333333,0.6973,17.77766667,0.266,1.575221239,0.2542,3,0.7839,3,0.7869,4,1,2,0.5,1.413533835,0.25,3,0.6873,2,0.527,0,0,0.597,0.7269,0.728866667,0.731433333,0.3106,0.714566667,0.672433333,0.8061,0.527466667,0.822366667,0.376033333,0.630566667
1108,1131,38,0.9588,0,0,0,0,43.33333333,0.2835,0,0,0.622047244,0.0375,4,1,2,0.4754,3,0.7765,2.095890411,0.5233,2,0.55,2,0.3861,0.525862069,0.0083,0,0,0.635,0.583333333,0.573133333,0.582466667,0.474533333,0.319533333,0.349866667,0.5042,0.564266667,0.496333333,0.5729,0.513333333
1109,1132,42,0.1765,1.5,0.5057,1.5,0.5109,103.6666667,0.5785,12.33333333,0.1626,1.626168224,0.275,4,1,1.834710744,0.3197,4,1,0,0,1.684210526,0.3375,2,0.3861,0.978494624,0.1328,0.601085202,0.2818,0.59,0.663233333,0.662166667,0.6669,0.299466667,0.569533333,0.852266667,0.6285,0.648466667,0.731733333,0.1434,0.8789
1110,1133,36,0.3882,1,0.384,2.5,0.721,51.66666667,0.3602,0,0,1.148148148,0.1417,0,0,3.361702128,0.832,3,0.7765,3.008,0.814,1,0.1792,1,0.1429,1.604651163,0.3195,0,0,0.48,0.480866667,0.4679,0.4601,0.270533333,0.559566667,0.632166667,0.389566667,0.527433333,0.368566667,0.4332,0.582133333
1111,1134,30,0.6353,3,0.8175,1,0.2899,211.3333333,0.8774,106.7776667,0.936,0,0,1.696428571,0.3077,3,0.7869,2,0.4545,1.628865979,0.2984,4,1,0,0,0,0,1.420886494,0.7909,0.458,0.5756,0.562566667,0.569533333,0.3328,0.576533333,0.7784,0.4961,0.6693,0.486466667,0.407966667,0.7849
1112,1135,39,0.8882,1.5,0.5057,2,0.6087,103.6666667,0.5785,0,0,0.619047619,0.0333,2.04,0.4872,0,0,0,0,2,0.5,0,0,0.582524272,0.0116,1.176470588,0.195,0,0,0.438,0.527766667,0.508066667,0.533666667,0.536266667,0.546433333,0.273133333,0.3637,0.356833333,0.282833333,0.420766667,0.356933333
1113,1136,51,0.8647,3,0.8175,1.5,0.5109,190.6666667,0.8276,64.77766667,0.7783,0,0,2,0.4725,0,0,0.675,0.0189,1.961538462,0.3566,4,1,3,0.6873,0,0,0,0,0.643,0.6112,0.589333333,0.6131,0.264833333,0.481833333,0.512133333,0.685366667,0.685266667,0.755466667,0.707633333,0.642966667
1114,1137,23,0.7941,1,0.384,2,0.6087,101.3333333,0.5594,25.889,0.3793,1.601265823,0.2625,2.597560976,0.6117,3,0.7869,1.529069767,0.197,,,3,0.8125,1.444444444,0.1622,3,0.8257,0,0,0.545,0.481133333,0.480233333,0.461966667,0.366366667,0.611466667,0.803433333,0.475133333,0.580266667,0.490933333,0.6275,0.568433333
1115,1138,24,0.4471,3.5,0.8935,4,0.8913,143.6666667,0.7203,136.8886667,0.9803,2.406504065,0.6208,1.327102804,0.2161,0,0,2,0.4545,3.927927928,0.8798,2.774193548,0.6917,0,0,2.802919708,0.6846,3.016078947,1,0.642,0.860333333,0.863833333,0.858433333,0.116733333,0.8692,0.949666667,0.915133333,0.968366667,0.818133333,0.9456,0.9332
1116,1139,35,0.8353,3,0.8175,3.5,0.8587,193.6666667,0.8352,0,0,1.785123967,0.3417,2.375886525,0.5348,3,0.7869,1,0.1591,0,0,2.81443299,0.7,4,1,1.639175258,0.3237,0,0,0.734,0.9449,0.946,0.932133333,0.415666667,0.969833333,0.5368,0.398966667,0.593766667,0.294233333,0.389533333,0.720933333
1117,1140,17,0.2324,0.5,0.2129,1.5,0.5109,39,0.2567,0,0,0.576086957,0.0167,1.543478261,0.2784,3,0.7869,0,0,1.340425532,0.2326,3,0.8125,4,1,2.096385542,0.5436,0,0,0.543,0.6373,0.612366667,0.632566667,0.143066667,0.505166667,0.729633333,0.768433333,0.705066667,0.877133333,0.4187,0.810566667
1118,1141,9,0.3265,4.5,0.9658,3.5,0.8587,432.3333333,0.9885,127.4443333,0.9655,2.797468354,0.7333,4,1,2,0.4754,2.392523364,0.4848,3.191919192,0.8333,1.534246575,0.2875,4,1,1.685714286,0.3361,0.496727925,0.1909,,0.845733333,0.8315,0.845933333,0.0542,0.7183,0.457033333,0.908733333,0.836766667,0.8589,0.7282,0.786566667
1119,1142,31,0.1529,3,0.8175,6.5,0.9928,195,0.8391,55.55533333,0.7044,2.551181102,0.6625,4,1,1.733944954,0.2951,1.654545455,0.2083,0,0,2,0.55,0.614035088,0.0154,2.98245614,0.7303,0,0,0.409,0.838533333,0.8452,0.8338,0.6537,0.887333333,0.6285,0.4093,0.624133333,0.1877,0.667533333,0.603666667
1120,1143,17,0.2118,2,0.616,2.5,0.721,125.6666667,0.6667,0,0,2.27027027,0.575,3,0.7839,2,0.4754,3,0.7765,1.893333333,0.3411,3,0.8125,4,1,1.913043478,0.39,0,0,0.575,0.7188,0.713433333,0.704266667,0.208,0.680433333,0.747333333,0.779166667,0.642166667,0.761966667,0.4111,0.761766667
1121,1144,40,0.7941,3.5,0.8935,0.5,0.1413,209,0.8697,114.7773333,0.9507,1.536842105,0.2417,1.899470899,0.3663,1.459854015,0.2295,2.898876404,0.5303,1,0.2054,2.612903226,0.6583,4,1,1.641025641,0.3278,2.463655662,0.9727,0.696,0.8361,0.8348,0.845,0.196533333,0.834166667,0.899066667,0.8996,0.868566667,0.8902,0.824066667,0.740566667
1122,1145,32,0.8647,0,0,3,0.7971,6,0.0421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0.447366667,0.4621,0.523166667,0.8318,0.5894,0.198833333,0.1765,0.2554,0.1507,0.214366667,0.267133333
1123,1146,27,0.6029,4,0.9392,1.5,0.5109,378.6666667,0.9847,37.77766667,0.5025,3,0.8458,3.025210084,0.7875,3.590909091,0.8484,4,1,3,0.8101,3.459459459,0.8625,4,1,3.714285714,0.8672,0,0,0.63,0.920033333,0.918766667,0.914633333,0.3623,0.941066667,0.7792,0.7352,0.709433333,0.696533333,0.7013,0.700233333
1124,1147,13,0.3471,1.5,0.5057,3.5,0.8587,169.6666667,0.7701,24.44433333,0.3498,2.34591195,0.5917,2,0.4725,0,0,1,0.1591,1.466666667,0.2597,1.977777778,0.4083,4,1,1.592920354,0.3029,0.738254155,0.4273,0.506,0.4986,0.4912,0.4822,0.3397,0.387633333,0.6603,0.603466667,0.684966667,0.681933333,0.609933333,0.6984
1125,1148,13,0.7176,2,0.616,3,0.7971,52,0.364,47.33333333,0.6207,1.418803419,0.2167,1.773195876,0.3223,0,0,2,0.4545,3,0.8101,0.85046729,0.0917,4,1,2.302325581,0.5726,0,0,0.529,0.449266667,0.4608,0.4319,0.6606,0.527233333,0.254866667,0.3287,0.399866667,0.2151,0.491333333,0.372533333
1126,1149,43,0.2118,2.5,0.7072,3.5,0.8587,317.6666667,0.9693,80.778,0.8719,1.50617284,0.2292,2.744186047,0.6447,0,0,0,0,2.717948718,0.6163,2,0.55,0.84375,0.0386,1.133333333,0.1909,0.316415398,0.0727,0.564,0.8012,0.7856,0.803333333,0.139066667,0.7566,0.118366667,0.1906,0.112033333,0.113233333,0.1684,0.1423
1127,1150,33,0.4941,3,0.8175,3,0.7971,214,0.8812,54.44433333,0.6946,1.644444444,0.2792,1.333333333,0.2198,4,1,3,0.7765,1,0.2054,1.6953125,0.3417,1.274336283,0.1467,0,0,0,0,0.529,0.7983,0.803066667,0.7916,0.315966667,0.826733333,0.593,0.640233333,0.771233333,0.4958,0.729466667,0.719466667
1128,1151,10,0.4765,3.5,0.8935,2,0.6087,121,0.636,132.5553333,0.9754,0,0,0,0,4,1,2.791666667,0.5114,2,0.5,3.835051546,0.9208,2.684210526,0.4286,2.8,0.6805,0.457446809,0.1455,0.693,0.878433333,0.8793,0.884033333,0.3642,0.893966667,0.649966667,0.7671,0.655033333,0.771366667,0.366866667,0.8156
1129,1152,44,0.3265,3.5,0.8935,3.5,0.8587,172.3333333,0.7816,108.5556667,0.9458,0,0,1,0.1685,3,0.7869,1,0.1591,4,1,0,0,2,0.3861,4,1,0,0,0.475,0.679533333,0.6893,0.672633333,0.573333333,0.710233333,0.4062,0.1322,0.216633333,0.0982,0.3962,0.198733333
1130,1153,8,0.85,3,0.8175,1.5,0.5109,203,0.8582,120.111,0.9557,2.446043165,0.625,3,0.7839,4,1,1.211009174,0.1705,1,0.2054,0,0,1,0.1429,2,0.527,0.518643189,0.2,0.556,0.697233333,0.6879,0.6864,0.330366667,0.714866667,0.849566667,0.849633333,0.823966667,0.8747,0.780366667,0.7651
1131,1154,43,0.2559,3.5,0.8935,1.5,0.5109,190.6666667,0.8276,40.44433333,0.5419,3.850931677,0.9333,2.989010989,0.685,2.540816327,0.5492,3.705882353,0.8106,2.112,0.531,1.787234043,0.35,2.971428571,0.4595,4,1,0,0,0.627,0.643366667,0.597433333,0.6442,0.14,0.557733333,0.887233333,0.952033333,0.978066667,0.9033,0.989,0.9123
1132,1155,12,0.2559,1,0.384,1,0.2899,43.33333333,0.2835,90.66633333,0.8966,2.81420765,0.7375,3.658119658,0.8645,2.020408163,0.4795,3,0.7765,3.555555556,0.8527,4,1,4,1,0.992248062,0.1369,0,0,0.518,0.801166667,0.8109,0.806833333,0.474366667,0.841466667,0.617933333,0.6988,0.639466667,0.572133333,0.806066667,0.4204
1133,1156,33,0.4765,4,0.9392,6.5,0.9928,136,0.6897,41.66666667,0.5567,1.846153846,0.3833,1.886363636,0.3626,2,0.4754,1.08496732,0.1667,4,1,1.288888889,0.2167,4,1,4,1,0.902564602,0.5636,0.636,0.650933333,0.630133333,0.657233333,0.2116,0.284733333,0.5964,0.673866667,0.4938,0.7326,0.318066667,0.597866667
1134,1157,5,0.7588,0.5,0.2129,0,0,60.33333333,0.3985,15.77766667,0.2315,1.14516129,0.1375,1,0.1685,4,1,3,0.7765,4,1,2.766990291,0.6875,0.885714286,0.0425,2,0.527,0,0,0.634,0.6844,0.6712,0.692666667,0.432166667,0.5465,0.272866667,0.504,0.3719,0.462966667,0.5606,0.2958
1135,1158,14,0.9647,0.5,0.2129,1,0.2899,0.333333333,0.0038,43.77766667,0.5862,2,0.5,1.650793651,0.293,1.507246377,0.25,1.476190476,0.1932,2,0.5,1.235955056,0.2,4,1,2.628865979,0.6473,0,0,0.412,0.4701,0.451566667,0.453233333,0.2814,0.378033333,0.8032,0.410966667,0.684766667,0.432266667,0.365766667,0.8198
1136,1159,18,0.2853,4,0.9392,4.5,0.9348,220.3333333,0.8889,71.99966667,0.8079,3.913978495,0.95,3,0.7839,3,0.7869,3,0.7765,2.927419355,0.6357,1.248,0.2083,4,1,1.6,0.3112,1.244888924,0.7455,0.663,0.778966667,0.766833333,0.7889,0.027566667,0.696066667,0.755933333,0.916,0.8148,0.929,0.547333333,0.869066667
1137,1160,5,0.2559,2,0.616,0,0,127,0.6743,42.11133333,0.5616,1.25203252,0.1625,2.017699115,0.4835,0.698630137,0.0246,3,0.7765,1.553571429,0.2829,1.658119658,0.3333,2,0.3861,0,0,0,0,0.541,0.644866667,0.648833333,0.628433333,0.662666667,0.669666667,0.842033333,0.683766667,0.8135,0.764433333,0.787566667,0.7224
1138,1161,42,0.4265,3,0.8175,3,0.7971,232,0.9004,37.222,0.4975,0.947368421,0.1083,1.810126582,0.3297,1.885057471,0.3279,3,0.7765,3,0.8101,1.81512605,0.3625,3,0.6873,3,0.8257,0,0,0.752,0.8942,0.890933333,0.899833333,0.2005,0.9086,0.991266667,0.998933333,0.9859,0.997766667,0.8231,0.9935
1139,1162,5,0.6029,0,0,0.5,0.1413,3.666666667,0.0345,0,0,0,0,4,1,2.324324324,0.5287,1.075471698,0.1629,0,0,3,0.8125,1.849315068,0.1969,2.929577465,0.7178,0,0,0.459,0.594933333,0.604233333,0.594933333,0.6745,0.5786,0.408566667,0.680033333,0.607933333,0.6403,0.630533333,0.5424
1140,1163,5,0.7941,0,0,1.5,0.5109,0,0,0,0,1.777777778,0.3333,2.302631579,0.5201,1.738095238,0.2992,0,0,1,0.2054,3.375,0.8458,1.610526316,0.1815,1.6,0.3112,0,0,0.479,0.1765,0.163633333,0.1713,0.449233333,0.0442,0.159766667,0.425166667,0.361533333,0.497866667,0.464066667,0.323033333
1141,1164,1,0.0471,0.5,0.2129,3,0.7971,28.66666667,0.1992,0,0,1.984962406,0.4583,0.577981651,0.0366,1.681415929,0.2828,3.568627451,0.803,2,0.5,1.991150442,0.4292,2,0.3861,0,0,0,0,0.429,0.306966667,0.324433333,0.290966667,0.820366667,0.253033333,0.1819,0.162233333,0.215733333,0.2022,0.3585,0.145333333
1142,1165,44,0.3471,0.5,0.2129,2.5,0.721,46.33333333,0.3103,48.111,0.6355,0,0,3.569892473,0.8425,2,0.4754,3.308176101,0.7917,0,0,2.380165289,0.6208,4,1,1,0.1867,0,0,0.43,0.6741,0.680166667,0.6674,0.386,0.625733333,0.5233,0.261966667,0.4637,0.1858,0.402733333,0.530066667
1143,1166,42,0.2118,1,0.384,1,0.2899,36.66666667,0.249,74.222,0.8325,1.787878788,0.35,0.898550725,0.0916,1.947368421,0.3361,4,1,2,0.5,1.698630137,0.3458,2.526315789,0.417,2.213592233,0.5643,0,0,0.583,0.304966667,0.296766667,0.280733333,0.285933333,0.235566667,0.431133333,0.385533333,0.434033333,0.446566667,0.473466667,0.4322
1144,1167,32,0.6029,1,0.384,2.5,0.721,26.33333333,0.1724,48,0.6305,1.866141732,0.3958,2,0.4725,1,0.1803,4,1,0,0,1,0.1792,2,0.3861,0,0,1.370970278,0.7636,0.541,0.4994,0.492666667,0.487233333,0.5971,0.451266667,0.6355,0.5329,0.488833333,0.594266667,0.640833333,0.4067
1145,1168,5,0.5588,2.5,0.7072,1.5,0.5109,245.3333333,0.9234,24.55533333,0.3547,3.029411765,0.8542,1.942446043,0.3736,4,1,2,0.4545,2.04,0.5078,2.887850467,0.7167,2.433333333,0.4054,0,0,0.93749815,0.5909,0.667,0.6064,0.6049,0.600766667,0.630733333,0.507566667,0.717,0.843233333,0.739066667,0.733866667,0.769866667,0.433133333
1146,1169,9,0.2324,0.5,0.2129,3,0.7971,84,0.4828,0,0,3,0.8458,0,0,0.734375,0.0369,3,0.7765,2.216216216,0.5426,1.833333333,0.3708,3,0.6873,2.440677966,0.5975,0,0,0.504,0.4809,0.473966667,0.473966667,0.266466667,0.2806,0.2455,0.547966667,0.387266667,0.3496,0.719566667,0.243433333
1147,1170,43,0.8118,3.5,0.8935,2,0.6087,118,0.6284,92.44433333,0.9064,0,0,2.806451613,0.6593,2,0.4754,4,1,0.638095238,0.0271,1.928571429,0.3917,4,1,0,0,1.252207684,0.7545,0.669,0.574633333,0.5578,0.572466667,0.3331,0.4868,0.7796,0.679966667,0.532566667,0.6738,0.386133333,0.6259
1148,1171,32,0.5588,1.5,0.5057,0,0,50.66666667,0.3525,0,0,0,0,2.2,0.5055,0,0,0,0,4,1,0,0,0.828947368,0.0347,0,0,0,0,0.638,0.467233333,0.459933333,0.470566667,0.6126,0.441633333,0.709133333,0.754066667,0.729133333,0.662933333,0.567233333,0.747833333
1149,1172,16,0.2559,4,0.9392,5.5,0.9601,208.6666667,0.8659,17.88866667,0.2709,1.842696629,0.3792,1,0.1685,1,0.1803,4,1,2,0.5,1,0.1792,4,1,1.445378151,0.2531,0.785846271,0.4545,0.643,0.858833333,0.859933333,0.845,0.1339,0.9192,0.309033333,0.3286,0.309,0.306966667,0.368566667,0.273233333
1150,1173,35,0.3265,2.5,0.7072,2,0.6087,80,0.4674,16.33333333,0.2512,3.182795699,0.8792,3,0.7839,2.55033557,0.5574,3.108108108,0.7803,3.951807229,0.8837,0,0,3.9375,0.7181,0,0,0.606184317,0.2909,0.547,0.560233333,0.549366667,0.534833333,0.428833333,0.423866667,0.390333333,0.2583,0.4262,0.281066667,0.429466667,0.404466667
1151,1174,5,0.7941,0.5,0.2129,1,0.2899,106.3333333,0.59,0,0,2.741258741,0.7167,0,0,3,0.7869,2,0.4545,3,0.8101,0.47008547,0.0125,3,0.6873,0.792592593,0.083,0,0,0.516,0.583,0.578266667,0.5674,0.601533333,0.534166667,0.540466667,0.532333333,0.5498,0.565766667,0.4029,0.6357
1152,1175,43,0.0971,2.5,0.7072,3,0.7971,69.66666667,0.4368,74.778,0.8374,2.246376812,0.5625,1.434343434,0.2454,2.686567164,0.5779,2,0.4545,0.944444444,0.0775,1.36,0.2333,2,0.3861,2.329411765,0.5768,0,0,0.43,0.711033333,0.724433333,0.697,0.6065,0.769866667,0.2562,0.281666667,0.115666667,0.223933333,0.1633,0.1827
1153,1176,40,0.2118,2,0.616,3.5,0.8587,39,0.2567,13.111,0.1773,0,0,3,0.7839,0,0,3,0.7765,4,1,4,1,3,0.6873,1.473684211,0.2656,0.391517768,0.1364,0.634,0.847733333,0.849466667,0.856166667,0.2351,0.911433333,0.699733333,0.5772,0.588333333,0.516833333,0.5962,0.503166667
1154,1177,25,0.3265,1.5,0.5057,0.5,0.1413,61.66666667,0.41,14.77766667,0.2167,3,0.8458,1.882978723,0.359,1.573033708,0.2582,2,0.4545,2.307692308,0.5659,0,0,4,1,1.807228916,0.3568,0,0,0.478,0.3958,0.396433333,0.383266667,0.4863,0.3024,0.549633333,0.5368,0.3915,0.642233333,0.4774,0.385366667
1155,1178,18,0.1176,1.5,0.5057,1,0.2899,1.333333333,0.0192,61.222,0.7537,1.831460674,0.3667,1.5,0.2711,3,0.7869,3,0.7765,0.714285714,0.0349,2.916666667,0.7333,2.484848485,0.4131,3,0.8257,2.328197252,0.9636,0.461,0.5715,0.566733333,0.561733333,0.201266667,0.4142,0.579666667,0.593966667,0.398066667,0.646533333,0.287566667,0.539666667
1156,1179,1,0.7412,0.5,0.2129,1,0.2899,74.66666667,0.4559,0,0,2.636986301,0.6958,3,0.7839,2,0.4754,3,0.7765,1.727272727,0.3217,0,0,1,0.1429,2.411347518,0.5934,0,0,0.487,0.546233333,0.547766667,0.5397,0.6019,0.5543,0.362066667,0.4469,0.3371,0.404566667,0.240366667,0.4488
1157,1180,32,0.6353,1.5,0.5057,1.5,0.5109,50.66666667,0.3525,35.88866667,0.4729,0,0,2.012195122,0.4762,0,0,0,0,0,0,3,0.8125,0,0,3.649122807,0.8506,0,0,0.518,0.470266667,0.453133333,0.479666667,0.431033333,0.408966667,0.640566667,0.6139,0.574133333,0.6385,0.2738,0.754333333
1158,1181,17,0.7941,0.5,0.2129,1,0.2899,21,0.1418,0,0,1.745454545,0.3208,3.128712871,0.8059,4,1,3,0.7765,3,0.8101,0,0,3.688888889,0.6988,1,0.1867,0,0,0.468,0.418233333,0.410533333,0.419833333,0.634266667,0.404733333,0.331,0.3569,0.367833333,0.3652,0.299033333,0.484966667
1159,1182,42,0.1059,2.5,0.7072,1,0.2899,155.6666667,0.7395,7.333333333,0.0936,4,1,2.867256637,0.663,4,1,2,0.4545,4,1,4,1,1,0.1429,2.177419355,0.5519,0,0,0.487,0.322,0.3336,0.321166667,0.7782,0.2746,0.571766667,0.641133333,0.5827,0.7156,0.5272,0.596733333
1160,1183,43,0.6029,2.5,0.7072,3.5,0.8587,180.3333333,0.8084,47.33333333,0.6207,1.65625,0.2833,2.700787402,0.641,3,0.7869,0,0,3.777777778,0.8682,1,0.1792,1,0.1429,1.424,0.249,0.389098476,0.1273,0.236,0.3005,0.310466667,0.280133333,0.868566667,0.470733333,0.202766667,0.115533333,0.136,0.1101,0.186266667,0.187266667
1161,1184,32,0.9118,0,0,0.5,0.1413,0,0,0,0,2.642201835,0.7,4,1,0,0,4,1,0.584158416,0.0155,2.647058824,0.6667,4,1,2,0.527,0,0,0.468,0.459733333,0.4491,0.453233333,0.6193,0.381666667,0.4155,0.6495,0.634933333,0.582133333,0.732866667,0.4791
1162,1185,13,0.8118,1,0.384,1.5,0.5109,143,0.7126,8,0.0985,0.601941748,0.0208,0.580645161,0.0403,0,0,2,0.4545,2,0.5,4,1,3,0.6873,0,0,0,0,0.481,0.364466667,0.374333333,0.3491,0.672966667,0.3534,0.4754,0.5546,0.6345,0.4941,0.799166667,0.3824
1163,1186,30,0.9882,0,0,0.5,0.1413,0,0,0,0,0.658536585,0.0458,0,0,3,0.7869,4,1,3,0.8101,0.65,0.0542,0,0,0,0,0,0,0.502,0.765966667,0.7638,0.7237,0.2999,0.6988,0.821133333,0.542466667,0.7096,0.599433333,0.488,0.7571
1164,1187,38,0.8353,2.5,0.7072,1,0.2899,219.6666667,0.8851,46.88866667,0.6059,0,0,0.558558559,0.0293,3,0.7869,2.565217391,0.4962,2.076142132,0.5194,1,0.1792,2,0.3861,3.696202532,0.8631,0.573086622,0.2545,0.538,0.855033333,0.865366667,0.856733333,0.5542,0.9273,0.583333333,0.5663,0.620466667,0.542066667,0.4536,0.733466667
